,readable,energies
12,"[ 18.52218895 279.95845564 256.0635479  146.70128463 321.25923624
 276.67248898  65.65523348 339.13953129 263.25708223 350.81835794
   0.60938306 343.38063524 122.47545152 156.17787339 271.95447842
 146.60157571  78.32591193 123.83423841 319.80711529 222.79320469
  32.28111053 335.17544249 122.59819638 317.59126346] | 5",-0.551837682723999
13,"[281.44924188 302.82905264 221.65258312 106.27397505 312.9025253
 101.6239149  174.40332342 297.79921669 234.90714627  61.81201988
 276.26916902 333.71536755 221.75237127 196.10058135 237.76771692
 257.78939283 206.31253471  70.38898352 224.17897995  45.20386941
 176.62391537 275.5864643  122.83698984 282.72964008] | 5",-0.23474569618701935
14,"[ 36.74963794 242.34958357  82.37926766 355.88673623 298.56914746
  18.68106553 146.24837389 184.71619236 297.7826685  258.52689206
 200.0650235  346.40262425 209.48770569 327.98730587 297.32364792
  50.63823928  95.1918911    8.13349582  43.65944617  68.73295862
 212.67453349 168.60733872 230.9852917  354.76475653] | 5",-0.16971540451049805
15,"[ 76.18998519  40.14647406  85.74164774 188.56013538 246.74187058
  31.49368445  43.39819873 243.41614403 327.55535834 200.98722287
 117.91241338  58.90048601  28.12848389 110.0184605  200.26775899
 274.77407613 209.80025512   8.20352075 312.1331946   86.28102143
  38.88255847 308.18552383  62.19751397  10.06841189] | 5",-0.2505989074707031
16,"[318.4767902  291.51393726 110.29645105  98.03438451 196.8470919
 342.7636588  220.30969327 146.21865071 185.31276384 338.04825741
 199.01379635 264.29656506 347.53817779  43.36860213 177.22500752
  64.75394356 251.54024601 295.00549901  84.57510515 261.49437792
 359.44344886 260.29608864  87.18398517 213.29036344] | 5",-0.4143401086330414
17,"[ 36.86627025 316.84676101 182.48600173   7.74106413 199.67019394
 305.65426842 143.91273512 152.40244625  46.20854926 146.37603376
 114.58712758 276.57670423  18.28907002 220.32671864 122.5834532
 233.10523761  92.08574241  95.20872254  54.66351524 251.4477744
 140.25545661  70.05999424 150.69023715  27.40680068] | 5",-0.3132307827472687
18,"[354.6831212   96.60642058  59.32540667  12.23194082 114.15312553
 173.63725485  79.9102326  230.30169175  52.27761772 146.05969765
 248.27008258 341.27703718  12.67556794 202.91641349 225.91371685
 180.85046374  94.33728873 248.34648054 243.75510445  69.18668806
 135.94686126 158.64778454 309.40282743 133.24580469] | 5",-0.11275245994329453
19,"[187.35502956 139.79762266 160.35101698 114.06126859 123.80142891
 113.64473088 122.38238788 108.93375362   6.80856753 191.57401737
 313.24823854  69.51026962 191.52154784 207.47324247 185.81318267
 314.54217504 122.0536436   71.01629543  46.64237281 357.76652993
  89.33506493 346.21734123 331.28364899   2.25931818] | 5",-0.22999249398708344
20,"[268.52746654 175.58262388 136.82897203 309.92329148  30.90287126
 179.90220946 246.62401795  86.85705588 206.09145788 201.25282711
 126.499268   311.85423149  93.30738726 209.84619956 302.07728744
  84.75329664 316.08141286 218.80200188 113.62622198  12.57541734
 330.8551302  281.1479003  264.76578357 286.07363237] | 5",-0.2675105929374695
21,"[106.31728026 267.60363431 321.9573162    0.9637115  256.55663932
  47.71569242 336.4984638  179.51914423 258.81171184 119.84503998
  74.81779745 334.93662177 234.58418849 354.53682675 203.13750031
 282.24427407 154.85549229  67.39648544 174.40639972  96.44805946
  51.10004206 293.99628389 321.53880043 202.43296813] | 5",-0.24201224744319916
22,"[ 77.99903547 269.82231376 214.04967465 351.01254929  96.16301834
 272.27424557  69.22893781 200.06057112 210.74585842 152.69946208
 107.42140857  71.15885693 338.8297567  270.37361202 300.25940619
 353.51261348 140.86221329 194.02401988 324.41892088 205.11630995
  87.1925102  311.28489244 174.53919862 330.95163988] | 5",-0.10727380216121674
23,"[301.11884798 204.80433602 114.96254758 316.11073708 296.84282443
 109.53321564  67.869273   161.83426904 274.54883654 301.52104776
 133.76901264  28.05716946 212.24417695 322.87460147 110.51322849
 248.37211742 208.44233156 101.234901   336.704037    92.45005375
 161.1832901   51.43276788 201.58302391 102.83198864] | 5",-0.1456204205751419
24,"[ 81.58788005 249.88390694  95.02897467  35.74616293 173.51301645
 224.36306086  78.40175982 307.80604759 137.92363185 107.58423668
 181.37827523 290.89518038 211.76817563  53.44528312 314.98599527
 264.61138761 102.55631037 189.79464834  77.00018768 197.25594064
 258.07407465 176.64747222 187.19344096 298.26502554] | 5",-0.12438766658306122
25,"[236.48181722 222.06781039   0.58930143 292.8458214  318.35472473
 151.99471402 199.61843751  49.72675878  34.95456311 333.36423206
 107.57237397 243.23845434  66.71972757 298.85929393  32.28079908
 154.89241812  81.50168944 146.60840772 159.66921022 174.10737041
 222.1493      53.13966518 262.54067186 111.95259796] | 5",-0.30369269847869873
26,"[347.00973152  93.88029535 269.64000603  58.60306588 342.02091946
 190.60833427 318.65723286  70.6317995  295.7945625  156.47459774
 236.47830646 190.31686914  93.62117255 206.44139398  83.99414384
  32.99540899  74.81818452 190.66009162 115.52500729 264.91668792
 133.45678102 258.4079566   96.73214521 359.60261412] | 5",-0.2555185854434967
27,"[107.66625264 302.39401971 225.39449229  45.35240874 262.1443324
 218.95924284 333.9687184  123.52674146  33.30788742 321.52520014
 237.54937761 108.27168333 177.76581644 154.59036528 308.37292505
 279.88826772 104.04692177  72.63288552 307.49033985 150.87212231
 293.85489167 140.82827089   8.90858751 109.78831687] | 5",-0.9180195927619934
28,"[ 81.38667998 344.69432377 156.94112335 131.0625684  141.70117998
 273.34205413 182.84765113 249.09296922  97.64191729 287.53505702
  92.51893393   9.17769606 341.02396775 126.88280866 286.08407256
  18.48428869  72.49716782 157.11777301 222.97798133 139.53342912
 251.57477856 139.93178939 128.0087462  302.46618385] | 5",-0.12774938344955444
29,"[ 42.80002806 252.47226996 110.55383261 107.96656604  14.57598522
  29.12748103 355.20476826 244.26792054 161.18992176 273.00824003
 117.72314522 337.40406673  49.12153114 264.95101557 120.28837027
 350.37698746 154.71414746 298.30517887 250.89503813 231.6874224
 265.29775606 180.45964487  47.55620753  81.15957073] | 5",-0.0386241190135479
30,"[ 19.58734329 265.92969881 320.38494289 218.0563064  127.61581819
  83.19750337 178.09399698 171.90844108 293.82294284 301.06078407
 217.5730423  291.9341059   94.77293826  24.95108813 302.73329435
  29.4057011  123.80282407 239.14461292 267.91125504 150.51357656
 138.54845665 314.78074899 211.91569678   3.45590817] | 5",-0.26959580183029175
31,"[185.60062352 240.38816908 221.62218516  42.05666215  59.6430651
 137.03900669  92.51051006   0.64729426  24.85477152 285.05005475
 330.43044632 102.64255656 333.68192419 254.85976624 328.19662205
   9.91965586  98.28902674 197.48843118   7.35624125  38.98206613
  71.14375585  29.62041854 217.39569597 302.91794529] | 5",-0.20896191895008087
32,"[ 14.62896747 313.79647776 319.76119452  93.00525068  60.45242251
 117.90985891  90.14254808 169.15536488 219.69314119 109.98318213
 136.87777417  48.60329921 169.03728182 193.85075074 227.7097306
 120.84969982 109.30945774 248.88266588 197.18504325 297.1208687
 220.81136341 138.52528138 267.5473599   27.13791888] | 5",-0.23786161839962006
33,"[200.7882868  310.30175773  98.83694089 355.26352427 198.10849125
 167.29940123 254.27903533 231.92051856 273.79908757  38.09801381
 331.32717549  76.74112958  21.57905652 329.59969409 223.19756919
 342.11264161 131.16522888 158.0616268  327.6470623  278.30195172
   7.15576244 348.38446464 120.87732837 343.11856088] | 5",-0.18774501979351044
34,"[ 84.02668106 277.67651495 300.57565761 285.20584049   7.75214998
  98.407118   137.26711863 109.63188001  24.58975471  21.44304011
 157.01465629 124.60103187 100.53914147 200.73283386 149.06414214
  83.26380267 100.05193316  96.29432554 214.87289089 330.94306842
 138.81484494 137.4090026  188.35323805  87.54499799] | 5",-0.16230614483356476
35,"[359.6218871  223.78850533 195.20457347 321.11399367 195.25106607
 214.43843444 243.07224398 335.05490423 293.36342134 200.1831384
 138.72117118 326.27862024 241.48669568  69.30388318  88.77926968
 275.85277796  73.63455099 190.28968771   0.47848209  84.77035388
 142.91924043  52.68734161 345.84031479 115.76940144] | 5",-0.3328302502632141
36,"[267.1091131   15.7373123  245.97865794 156.48489768  98.96114284
  11.99965155  13.0297606  269.24162202 314.80500163 157.80901001
 240.45918207 325.52506731 187.11594017 311.41593099  69.74157992
 278.8766138  202.13832107 179.75782383 216.64806349 235.40435398
 359.50340155 241.2391223  107.66459244 289.84444323] | 5",-0.843839704990387
37,"[273.46286561 258.27011157  79.51534293 257.1109374  237.10566941
  93.50849084 211.35416322 333.83794942 160.28319593 167.43429109
 314.73837816  85.74055219 229.06765874  39.76040443  97.43072058
 213.84242391  91.57189994 244.73920538 214.65200262 147.37226786
 128.71068861   8.67550956 105.78329608 168.00744865] | 5",-0.4342844784259796
38,"[198.46233418 274.19981296  56.51436399 170.30613517  55.8530432
 351.62975435 286.38582488  16.53023534  87.32398311  36.21865355
 192.04014409  70.05228706 247.24472914 243.35944524 240.22458512
 174.87288435 108.18757639 133.4847338  336.5084213  148.89811024
 126.24251575 275.82956166 221.09041668 242.76944892] | 5",-0.3533177375793457
39,"[247.55690794 198.78012745 149.13810123 262.15055333 304.97827095
 180.29764372 124.90126422 223.79109167 216.37366563 190.08718083
  26.73190967 315.47078434 247.56988078 331.57199682 164.0372983
 335.18216521  74.28365118 161.22518465  13.70139866 100.46835703
 297.4371347  172.86887041 230.35774757 300.58249145] | 5",-0.2625789940357208
40,"[5.00745893e+01 2.80683821e+02 3.19342484e+02 1.98109652e+02
 1.40289886e+02 3.25256977e+02 3.36379570e+02 7.36175866e+01
 1.28528500e+02 3.10215646e+02 2.80503448e+02 9.17049739e+01
 2.61140873e+02 1.63752426e-01 1.36702874e+02 3.33875321e+02
 5.63127104e+01 3.14098087e+02 3.50197745e+02 4.03266417e+01
 1.03960960e+02 2.60026944e+02 2.88953798e+02 1.32581248e+02] | 5",-0.17044879496097565
41,"[321.02393896 262.88793868 229.53179831  55.44657682 322.84279283
 313.37764508 340.77340636 216.83496657  12.797312   102.17043928
   8.491701   345.47038809 136.21617745 234.37640777 131.28211165
 116.37846858 168.77359465 248.48933985 212.80161329 192.60046821
 271.3322564  153.28175204 214.23094058 128.98630017] | 5",-0.5696770548820496
42,"[ 23.33453534 156.94397931   7.68340094 198.26939047 253.20589878
 151.34684143  74.69236329  62.28554143 183.02337185  37.93748798
 270.67219785 324.56368359  32.44069747 154.86783765 115.07467923
 173.70485189 335.57488198 208.1533845  109.74971717 116.12407314
 102.82500361  75.76488241 279.66208827 338.70650642] | 5",-0.11609039455652237
43,"[ 27.04812285  21.93090598 248.45023478 166.80186107 154.18019879
 346.67907657   8.05358078  24.21682001 139.5954354  224.90449085
 110.28585516 100.66332978 202.42586292  45.82585742 326.03746082
  42.34222506  30.85680753 183.75956244 359.58733001 174.06838917
 349.83619404 184.63379841  76.22694833 257.84972893] | 5",-0.2228250503540039
44,"[ 80.50779492 345.77092461 275.32420142 273.21092178 108.38382411
 259.11308897 264.27741774 239.83231553  56.90685396 121.17335154
 208.42094669 142.22432602 310.70644282 250.1698387  327.50680663
 341.14431477 247.55843609  69.64605749  62.52102995 132.75560746
  86.68479307  74.96097006 137.1457498  338.35654575] | 5",-0.29343706369400024
45,"[165.0488302  320.48659339 297.31697161  88.18703582  33.60412365
  88.02912091 347.86830451 347.37572765 353.37751691  85.47739231
 238.82719492 298.08863542 350.71614913 126.54577437 332.98929659
 314.29180945 247.15180533 112.42170719 355.53907686 307.27133669
  93.62024274  58.70919063 186.15767188 152.95449676] | 5",-0.19809578359127045
46,"[ 98.74883962  15.77150331  72.92457917 282.85823706  58.12701081
 197.53367524 149.16384191  10.72303728 278.52942528 253.87678818
 188.24346959 127.03713084 204.0764027   25.68179815 275.93026415
  98.65572775 217.73008837 220.19733304  87.26921412  90.05497872
 191.81055592  95.33834129  38.52910533 214.58791448] | 5",-0.22898556292057037
47,"[109.74342245 146.87742246 114.26365987 202.93882467 303.57366716
 115.33886916 293.48456431  71.41829664  79.69000817  90.0636922
  57.45662138   5.15042526  65.97144663 172.19282829  29.7342687
 173.67103882 349.79560904 216.55494157 351.86364643 210.85274905
  92.2900069   72.53737578 208.50774382 203.89154774] | 5",-0.14569178223609924
48,"[143.32563211 180.19461076 151.74700861 331.08186059 227.91151715
  35.83361668 324.61149489 112.37367822 114.70256964 243.8020597
  31.67297963 266.59189109 164.18054741 222.47106838 306.59480918
 138.55592797   8.00541973 274.28201566 203.51447026   7.10454601
 115.50358963 282.95901784 263.34834901  81.51199391] | 5",-0.1289941668510437
49,"[131.9272485  248.32646081  44.29549252 340.4872114  127.76284209
 298.20085457  86.54330343 122.03436609 350.51195019 270.84617824
 242.20111894 276.47967731 151.87424497 312.4506054  226.10342218
 268.36714561 214.01570947 256.82714124 274.07986481 131.49656952
 324.58948986 206.66602796 265.58505838 195.95423864] | 5",-0.579663097858429
50,"[133.04711265 234.70490523 103.27467961 251.13892055 124.57179048
 207.07503152 326.52268843  58.46752579 321.76761453  25.51929612
 204.03116499  90.33928759  51.80057998  95.37583449  47.18614055
 225.94153487 327.03858054 205.26626085 150.78485344 171.92218435
 205.62463358  60.35705482 197.05221341 238.98508884] | 5",-0.25895166397094727
51,"[ 90.20853501 257.80541553 202.93279955  63.48060506 205.77207367
  40.04648556 223.79020285 177.1678261   49.36337451 169.57149367
 166.24150873 255.84826034 306.16501177 155.41403055 178.47076479
 127.39108494 217.52331122 334.08637885  81.38170125  43.50007784
 225.67295817 182.97323642 170.82681417 175.94572399] | 5",-0.04929203540086746
52,"[192.60975363  47.19672647 356.52014427 211.19555532 258.77241915
 217.88201366  86.61519068  89.34802406  31.47608625 340.82725739
 144.76730106  14.26707398 310.60191632 220.2752828  152.54173931
 207.5485312   19.31683687 299.21688986 275.81438315 120.91945881
  58.63178819  13.97635973 201.23203689  90.79325201] | 5",-0.32917913794517517
53,"[ 45.0908562  207.82227791   6.07928821 328.50394232   4.9141253
  71.4378911   91.24749971 199.74162042  11.62692722  10.08349479
 277.5551671  124.75240161 124.74543575 223.00096446 279.71350138
 297.33048902  97.13261377 290.40983352 293.38843803 223.09544875
  96.34390269  80.04776437 193.92969408 245.34762225] | 5",-0.832969605922699
54,"[ 71.2833649   81.63816026  42.16246629 133.04452268  56.24151526
 157.76683131 303.7121442  284.78164836  98.58952589 315.52373879
 328.79504771  73.86078961 332.32324021 157.53957181  91.34007333
 223.12432957 325.54138871 242.0300564   62.31004997  84.54659144
 175.98714408  95.63307854 177.15332149 112.0300687 ] | 5",-0.3042992353439331
55,"[289.63424734 233.81079615 236.27109314 246.09862611 226.03084004
 155.13181444 169.10054483 255.79981976   9.00451433 251.10778305
 242.68887365 302.62681533 196.44877074  19.05840706 135.64759791
  28.85129003 175.84146074 252.44336094 274.81434602 102.02236805
 268.67501503 173.90978489  43.18689681 345.21619215] | 5",-0.12976720929145813
56,"[ 83.01155466  30.6744342   94.04591287 145.70847201 168.62601245
 160.85423252  18.17340304 105.98290973 294.79902238  55.11923227
 227.50980368  20.91629503  60.17284098 139.80706473 103.75341393
 347.72023877 144.09864741 239.17618386 246.79566058 243.23366501
 150.94080583  26.65563377  85.56911808 265.03430199] | 5",-0.19486092031002045
57,"[114.243315    60.86091242 101.7713131  113.7014087   90.13011716
  29.87954226  66.19105087 192.38683082  22.0169026  264.38876164
 323.08574629   9.07458754 165.22263209 154.99220812  96.05056792
  49.69748822 297.02153224 284.88061417 202.02011508 214.56152809
  44.69092676  70.23998794 287.28791527 335.96942831] | 5",-0.2064247727394104
58,"[347.72754706 110.18502334 133.47906201  71.30555936 284.79234536
  40.99420343  11.51330018 260.73571698 239.2202832  246.24538047
 334.78640496  79.78031693 219.74235134 128.53025572  10.51556529
  90.57305945 180.46888564 330.00358591  40.63730513 183.64890697
 116.1415548  340.5037168  306.60463643 231.15371779] | 5",-0.4561832547187805
59,"[  8.68812357 247.81918082 250.40456501 279.55174613  88.08551274
 160.23535639 228.81583327  93.85197738  36.8357047   46.63824827
 159.69019982  27.43476803 284.53590911  84.53941059 230.20646891
 176.63182381 183.83206717 201.07779212 134.54907403 137.20190126
 112.00401836 295.97187061  55.98429666  67.9381213 ] | 5",-0.1672496199607849
60,"[211.60876447 299.69413877 158.60579435 114.30281872 126.50369491
  20.60462621  45.80093997  32.51868725 101.5845247  100.60901157
 192.00337764 140.13841633  95.31507494 143.65416328 189.28554337
 282.41556886 288.11033013 343.31719831 200.79243864  18.68270656
  56.43039725 167.15452015 298.59414236 267.46455615] | 5",-0.13162647187709808
61,"[236.01713577  61.76372133 223.54428875 119.06854677 150.80343887
   6.76189184 215.38635634 265.4463245  198.14090549 184.44355671
 101.77522998 160.12128677 339.83166171  78.92264554 285.6621827
 149.24267328   6.34287883  87.9712264   58.14544685 298.40363283
 266.78327481  23.76216395 137.14630443  91.49010345] | 5",-0.164327934384346
62,"[177.28378904 320.97079737 155.03527927  62.83046488 343.81422572
 185.11609722  36.6737063   17.46397043 156.28172506 348.13362822
 118.56936104 164.4422229  197.09876978 111.6060305  351.49367238
 169.53661602 200.86519383 186.58822698  60.89683376  44.78375815
 165.84554172  95.7162083  129.21875976  36.67332013] | 5",-0.17612963914871216
63,"[252.77171275 302.08040837  55.16638153 104.53043449 267.67608619
  48.94839222 298.92955926 270.84892212  72.63753642 351.06389596
 144.06476513 353.89706297 228.56059003   4.05653225  99.12576134
 356.74379745  64.18595325 248.06554487  38.55601623 228.39287426
  30.40759785 114.04876482 103.08403903 150.35309993] | 5",-0.20294015109539032
64,"[  0.65931816 346.91785548 270.3219822   21.13755582 111.86914853
 357.0766681  204.80557004  96.65237407 302.7288119  256.84933294
 102.99184965  56.40234889 251.7205785   64.61625969 183.61743892
 140.7109428   94.31825616  29.22693496 357.22105558  21.63808937
  94.7296485  280.19781827 150.34349848  42.06920876] | 5",-0.43160462379455566
65,"[ 36.32571906 199.67023859 187.44996738 223.61773422 253.23779939
 198.87882184  27.31822952 264.38583197 254.19629626 215.51934283
 164.42895958 239.69618164 350.3785839  183.50620978 231.01829972
 296.83478394  15.10071223  55.07380241 262.76413107  98.26311754
 347.77135865 142.12220833 278.01593983  32.67783615] | 5",-0.3412742018699646
66,"[128.1766104  301.76627069  76.39456759 125.21119088   6.00306055
  63.88816882 354.59405645 208.6056414   62.40316002  49.92108129
 301.05957564 247.39445146  23.62545857  21.70842303 339.82369864
 260.36940389  55.22866281  70.66038425 185.58832463 179.19269304
 264.47637844 185.50313944 154.80538331 342.70565138] | 5",-0.18431590497493744
67,"[107.54150607 283.41610413  10.99508646 166.91008501 228.7517169
 192.22977019  13.29140058 257.15179101 112.98032831  34.26098385
 340.99054716  96.44139771  85.0127573   43.8971331   82.17135214
 297.36224757 298.77914482  48.34421829 289.64947413 226.936565
 147.11130361 277.12100839 224.84669013   2.41145109] | 5",-0.1363796591758728
68,"[189.96316097 118.93142845 359.19179917 132.27054294 212.08272404
 214.15760802 325.46311658 103.9302667  272.81474259 312.76540424
 122.50981736 238.47170362 315.38735536 334.1991626  337.80276223
 189.95022007  98.8466024   75.50862557 343.33630825 130.81005085
 102.82534967 168.1012454    3.32318028 270.96183155] | 5",-0.6063863635063171
69,"[ 60.98185502 228.35744929 191.22048317 155.95756885 327.97217931
 275.25685486 214.11746107 192.8061999  186.64836544 336.18619031
  38.86437014  66.53163964 237.23842461  27.24847141 235.03139011
  80.71805911 354.77065782 246.66466669 148.64629847 107.49406177
 341.17144702 208.67676736 134.20282984 281.60281367] | 5",-0.28012099862098694
70,"[241.4324549   60.65940087 139.53578234 135.25996463 232.47464633
 357.51047349 295.7033549  235.33947445 192.1492477  357.76235173
  46.58750911 329.14629335 303.06012251 244.0985054  330.41606651
 255.49303222 267.00707552 323.42016875  62.30877861  38.52282427
 343.92449048  30.35308652 359.2826134  281.50133528] | 5",-0.17182044684886932
71,"[140.99415068 349.97025971  37.19972192 194.08819177 314.94358162
 123.58373527 127.97695394 186.2911347  314.56892476  65.31942585
   6.39452782 286.78658665 160.38451132 110.04526309 110.80232397
 107.01458339 335.65771761  66.99797124 359.94660976  97.88634248
 185.8521393   91.77075681 203.77598824 234.99868717] | 5",-0.3297500014305115
72,"[238.54591405 148.30342023 254.9379291  321.67915629 280.76680672
 167.73907506 267.44360747 227.86779297 226.00886775 310.98441144
 317.44226516 120.72189423 116.31903317 344.86930688  71.59570584
 153.99442222 222.19604582 339.65920763 139.9931974  279.45303533
 111.52650071 264.94288672 288.59692007 122.11359352] | 5",-0.11617761105298996
73,"[ 36.67028845 271.83170989 187.24589682 307.11090553 252.0460962
 353.28610618  16.21713762 238.43477866  78.84918181 236.90297395
 142.62442666 172.15443172  83.91712113 141.01668757 185.540639
 202.44891891 137.25361123  81.87581077 260.20984615 359.2801454
 272.61927983 193.30675619 201.79414143 308.18675322] | 5",-0.22760599851608276
74,"[313.47516926 169.36606802  57.20837584 250.03877921  51.81947682
 129.34488693 219.29806122 210.15051088  28.24867705 310.06162012
 188.8590618  337.00194984 328.234393    49.97454983 323.96837067
 122.73066199 286.394542    73.01501366 357.48177116 121.76857426
 188.30415812 226.88677203 147.96615825 154.59316841] | 5",-0.18820883333683014
75,"[166.0078434   56.40038907 176.26357096 295.4308923  225.64801977
   7.49666901 291.03507819 297.53705669 232.95249181 315.3922995
 209.74864532 131.33654915  16.9005618  160.82599742  36.82082492
 305.36634501 245.36516674   0.77253992 290.15321057 159.49736538
 297.9903782  178.24140066  78.80558426 305.07778044] | 5",-0.3738488256931305
76,"[115.80881166 257.11648531 198.01295144  86.07151313  97.26011157
 354.29703974 103.96463981 339.00608853 285.66405326 223.09078875
 182.79276738  13.64431377  10.31242907  75.30672331 339.00806929
 338.86493039 305.53623639  11.86409781 106.70595626  35.08957505
 178.20909754 132.23481374 310.80212283   9.50310904] | 5",-0.4929322600364685
77,"[122.15464115  60.56046331  63.50170854 126.04410333 180.45149782
 355.90682244 148.35681686 216.30888537 193.6071598   35.73521461
 149.91361367 114.35166914 193.71498023 199.23616273  31.18298367
 139.25066839 140.68000935 247.24295147 109.13946705 133.79008153
 206.27262635  36.89154375 154.8004337  230.76076334] | 5",-0.2969375252723694
78,"[145.12605996 126.43487389 168.16157052 262.55572923  71.43365
 243.85611565 226.2615757  142.89257808 171.61719636 242.88146679
 278.16746439 191.55271994  43.55259197 250.58684633 183.24996838
  52.53835062 323.86910165 329.53362886  49.58130304   0.71456437
  63.39833862 303.90333576 187.78095651 106.15326375] | 5",-0.16759450733661652
79,"[175.85015601 318.55956482 285.56703451  60.95653141 180.39900829
 252.76323698 247.9723219   39.99933814 356.82143577 345.18519767
 272.54979592 302.39204168 272.5013298  302.44529711 252.02293821
  56.54175854  68.38493587  82.82055891 138.1272908  233.71616249
 343.98123203  83.93623661 150.24426588 102.28095446] | 5",-0.07925813645124435
80,"[320.97871946  25.37272025 191.8431086  122.11170114 103.64075314
 223.00020224 347.07461195 314.05558963 227.65893124 206.25960346
 131.76418364 300.5084695   31.87326265   7.86534075  58.22051247
  55.42134337  29.19541911  21.88909154  22.31319801 148.44030909
 198.41177894 277.06522486 219.9835836  350.85413171] | 5",-0.2587098479270935
81,"[ 42.45666079 254.64869612 289.75005728 134.67478589 345.17870714
  95.75256677 282.32184502 359.3521329  231.56059582 316.91838602
 243.9232965   33.02315868 225.60660516  23.22012055   4.30821922
 245.75122722 150.01823032 206.64903262 122.42347557 348.33294133
 113.77380415 123.61889436 162.81975608  91.61263247] | 5",-0.13858777284622192
82,"[1.56438940e+02 1.30857572e+02 1.70178006e+02 4.57679411e+01
 5.03133694e+01 5.42854114e-02 2.50931857e+02 2.61697738e+02
 2.13838648e+02 2.86300247e+01 5.36790240e+01 1.61402770e+02
 1.77635309e+02 4.90646321e+01 2.95967563e+02 2.41525059e+02
 2.73619693e+02 1.40019160e+02 3.46038323e+02 7.52753227e+01
 8.25100517e-01 2.99990715e+01 9.42345490e+01 3.36922231e+01] | 5",-0.1970333606004715
