,readable,energies
56,"[201.30935192 165.08841798 300.05454422  44.17973993  97.78165752
 279.54894346   5.07780852  82.6539633 ] | 5",-0.9656435251235962
57,"[295.5336625   82.706747   111.09231651  34.5990609   21.05388053
 356.71877712 209.8484271  351.02354683] | 5",-0.9171603322029114
58,"[232.35391407 310.42161025 225.14648991 101.97920491  35.87955745
 225.49590873  44.31582462  19.44075377] | 5",-0.84822678565979
59,"[187.84811457 309.65246265 270.7457517  167.8578994  357.53661031
 174.86001445  63.95239992 265.80285308] | 5",-0.9739155769348145
60,"[106.2097831  103.46116472 287.831989    21.75639281   0.57556638
  58.62471576  11.09062895  25.04986905] | 5",-0.9640350937843323
61,"[193.27351142 120.60409259  53.24248571  80.66669608 221.15924085
 193.51922747  76.70720446  41.48796238] | 5",-0.9647244215011597
62,"[146.80786745  83.13112031 270.72184604   3.94431813 267.39516825
 296.07612295 330.35460893 178.95232229] | 5",-0.984025776386261
63,"[108.90900556  64.57846872  57.61397071  55.69326687 301.09935143
  98.26919642  94.35991033 147.07802876] | 5",-0.9948253631591797
64,"[ 39.61741945 102.3124635  297.34888772 168.70295773 193.37741225
 351.12274849  42.7089443  174.3035216 ] | 5",-0.9280747771263123
65,"[166.31226493 139.56092746 290.49715614 327.91966698 312.16369098
  88.53604025 153.39069449 181.3983633 ] | 5",-0.9999954104423523
66,"[132.76281286  71.22778082  72.9090592  125.54458698 346.74477482
  33.33677364 264.89049007 345.92441446] | 5",-0.9633457660675049
67,"[234.70929115 172.53503172 108.29133789 179.55443079 317.97581313
 355.01998613 203.41109675  54.15748517] | 5",-0.9752942323684692
68,"[  0.89389418  81.82879448 249.53222233 314.91308801 290.85042718
 201.21749589 165.14301851 208.1016982 ] | 5",-0.9964338541030884
69,"[ 91.03797952 142.49624224  76.04807754 345.66643822 268.68024785
 138.73955623  39.17476855 180.91175694] | 5",-0.9765580296516418
70,"[336.2365561  140.58651133  92.81814539 163.93865489 271.65847671
 161.0570254   51.76089474 191.5904672 ] | 5",-0.9920680522918701
71,"[253.7679778  113.3752526  256.35342297 119.98544138 214.62167748
 310.3280913  267.68334076 107.81616163] | 5",-0.9265812039375305
72,"[230.5100872  284.94296925  80.02539232 221.14562464 133.40198196
 279.7513971  133.45120031 143.7924209 ] | 5",-0.9643797278404236
73,"[105.75937311 121.3337617   71.93144056 215.60348985 100.9250918
  95.22981688 141.22732969  59.39303691] | 5",-0.9296832084655762
74,"[ 82.5386014   91.30236248 293.66043531  52.93126131 292.70009705
  21.3587392   78.89506431 185.81069647] | 5",-0.9986167550086975
75,"[199.90705944 108.17073041  35.74768015 150.23320732 315.76549561
 320.95142602  36.65621826 345.05441228] | 5",-0.9797748923301697
76,"[ 13.59886566 118.64538558  82.16810462 359.94832279 349.68198839
 182.55678068  24.69234962 237.30977639] | 5",-0.9425508379936218
77,"[226.75008537 308.59165231 266.94942328 201.70536629  59.52347303
 324.12171297  70.95524261 152.13037433] | 5",-0.978626012802124
78,"[263.33096664  83.89862867  46.07148376 202.20219425 307.89265075
 342.10032815 354.78885253 351.42551712] | 5",-0.9855193495750427
79,"[172.59162667  73.86446606 296.82333199  48.29296181 157.88045468
 220.14531293 311.91703919 288.68315352] | 5",-0.9516270756721497
80,"[184.70457101 124.00800297 226.58380441 248.4840615   81.25403406
  89.07028398 316.66029138 345.73233588] | 5",-0.957831084728241
81,"[ 63.21364666 146.07373504  71.4877788  316.03370348 134.05781673
 341.80270948 245.98215637 319.09634665] | 5",-0.9793153405189514
82,"[263.97622827 158.92593444 285.19419727 241.9625559  284.54840971
 251.62278933 153.36050506 326.83786064] | 5",-0.9522014856338501
83,"[122.65201553  25.46957051  65.84642503 173.39812538 299.96744565
 120.5430307  137.38862678  95.97067384] | 5",-0.9548439383506775
84,"[246.36879289  90.89830215  14.7509      45.74736397  40.29744674
  67.18863917 114.27896859 160.72767004] | 5",-0.9669073224067688
85,"[125.49397528 204.87387738  75.63620347 345.88081053 335.82143087
 176.4611474  302.94052454 147.98448729] | 5",-0.9345085620880127
86,"[ 87.49035878 329.10858435  78.05008795 111.59891164 159.24143454
 353.74682521 228.47040512  99.93139126] | 5",-0.8907358050346375
87,"[325.13286783 229.67484067  66.53023625 195.0740959   93.81329029
 117.33908822 206.26707205  66.78009823] | 5",-0.9165858626365662
88,"[189.56217422 159.39910627 339.84458987  20.06660401   0.86953772
 222.45477065 182.58066904 184.38506842] | 5",-0.9623117446899414
89,"[ 28.84114313   9.14876519  84.2658333  304.82153132 322.99512108
   3.00741425  82.25247112 187.84260944] | 5",-0.9693199992179871
90,"[ 11.30888081 102.72578557 214.18717818 181.02733376 233.18325613
 241.61093412  37.81118958 126.26237521] | 5",-0.9340490102767944
91,"[202.91369505 150.80500344 107.83320979  32.45181335 286.67789194
 184.17437439 183.72930196 184.68528255] | 5",-0.9999954104423523
92,"[321.20218959  90.34248868  53.93401505  87.82812529 295.28622524
 296.99395011  63.48022894  80.17291074] | 5",-0.9729964137077332
93,"[264.36803524 150.08638558 265.45086611 291.21188079 139.07756863
 172.80687325   2.25969979 140.08113197] | 5",-0.9778217673301697
94,"[222.74707542 141.95874733 295.096305   289.88473406  83.50362517
 321.56279626 154.3009028  125.92330731] | 5",-0.9385296702384949
95,"[  4.25302219 138.45189599 134.12859479 286.05693212 169.14385646
 196.1296643  258.34000398 276.97480226] | 5",-0.9422061443328857
96,"[239.78699038  68.4086339  270.31137899  99.58499138  65.16172589
 203.35460425  18.67444753 143.59522332] | 5",-0.9176198840141296
97,"[284.09150421 113.4828554   49.04910473 131.30989502 320.59501309
 189.03375345  59.50728548 348.40679207] | 5",-0.9769026637077332
98,"[351.53801034 359.21339443 309.15075793 276.96067379  39.54428178
 226.66148416 233.64124081 126.5323826 ] | 5",-0.8691366314888
99,"[ 45.24686136  75.02466932 212.40419828 130.8193818   84.27629715
 354.11960328 282.2449489  198.72787828] | 5",-0.9852895736694336
100,"[156.89705407 110.65175565 310.94017187  79.76236173 325.88872389
 296.2055687  345.36095117 123.74524195] | 5",-0.9725368618965149
101,"[357.65460866 168.77375947 286.7834557    0.8405504  251.60184478
  26.33189555  75.27403952 291.24217268] | 5",-0.9432401657104492
102,"[ 68.44353616  15.86774522 270.59906656 299.00544766 175.65291745
 232.13257496  34.60772158 257.24808213] | 5",-0.8963653445243835
103,"[149.49845655 319.36130334  90.1719252   30.92018441 318.1978899
  15.31149461  92.56322907 334.90183469] | 5",-0.9640350937843323
104,"[114.71069119 333.98135058  89.12432444 315.0473422  305.97049891
 126.45571054 260.46495779 233.27175489] | 5",-0.9585204124450684
105,"[ 58.30895611  94.858801   107.19480566 356.89175849 236.4073035
  63.86439293  15.10790033 314.54152571] | 5",-0.9474910497665405
106,"[212.36397211 101.11578704 102.72219289 215.67111555 199.49181809
  41.9849406    0.38734003 117.18621129] | 5",-0.950363278388977
107,"[ 60.90467389  38.99033978 297.18613798 227.47222078 301.20828612
 146.91821599  11.23012873  21.8535181 ] | 5",-0.925777018070221
108,"[235.32870734  50.30488965 130.39417156 142.23191756 307.92568154
 321.50721218 187.41913407 173.48838952] | 5",-0.954269528388977
109,"[180.55632756 240.37858039  63.94544678 313.16277007 354.41532315
 229.97661209 152.52664824 267.02536132] | 5",-0.9126796126365662
110,"[182.65584211  94.54876506 298.84019123  48.7402026   72.40734083
  40.05400514 267.3822387  281.92565122] | 5",-0.9780515432357788
111,"[110.11516233 101.67318512 325.09598481 211.29116796  89.78961219
  33.54483486 302.9426419  163.11991648] | 5",-0.9705837965011597
112,"[251.47236124 125.54390396 217.85056745  73.70244031 294.21097588
  33.11333083  54.25433726 243.79424871] | 5",-0.9526610374450684
113,"[208.54696187 299.62873657  78.85686989 200.48596578 152.34064853
 127.90362185 223.88471173  38.72166746] | 5",-0.9481803774833679
114,"[155.00315553  78.99236719 260.16768747  77.49038127 218.03380776
 283.9170885  263.06804534 318.83051568] | 5",-0.9850597977638245
115,"[  8.8199872  127.03899139  52.14569394 101.43187818 170.2269915
  10.13300911 226.62374053   9.1925467 ] | 5",-0.8852211236953735
116,"[ 82.82836535 178.51972543 198.61017044  15.16576569  10.24589847
 255.51431374  53.93238946  39.41367491] | 5",-0.83512943983078
117,"[311.10820819 297.33159369  99.13661678 171.47567302  12.55304075
  42.34047927 254.04538593 223.06191982] | 5",-0.9943658113479614
118,"[179.96906425 102.81340324  46.56265633  16.14160848 192.97197223
  47.61171874 123.57180978 177.46823511] | 5",-0.9803493618965149
119,"[149.08938286  60.29763399  28.40810914 328.67973043 309.20878722
 308.64946303 101.28010773 173.72482699] | 5",-0.9999954104423523
120,"[300.675586   300.71910797 106.5260755   89.93489031  63.93838437
 270.82698997  29.48759321 352.19532042] | 5",-0.942665696144104
121,"[147.9159805   56.30665884 252.65838625 149.81045959 315.3440866
 121.03173073 149.41567466 341.31945994] | 5",-0.9962040781974792
122,"[244.84172652  72.53568008  44.08661713 269.46372519 291.95521028
 119.55518408 137.62988272 144.90779079] | 5",-0.9755240082740784
123,"[ 22.95177154  61.79889591  79.00934704 333.04506825 137.22638246
 196.25657605 109.99720496  79.54650043] | 5",-0.9687455296516418
124,"[300.30625035 170.10101549 188.02493451 292.88137027 352.60214015
 298.45040599 209.8607351  179.81199722] | 5",-0.9820727109909058
125,"[206.38680162  72.71049194 259.97644217   7.63358334 312.6952163
 129.01851682 183.82162244 308.90559512] | 5",-0.9806939959526062
126,"[195.69645272  55.08736079 320.62984706 294.4983151   39.11710809
 198.55141715 176.51327904 343.40549534] | 5",-0.8455843329429626
127,"[272.88092348  60.46368955 105.85556949 210.50494488  45.39855987
 179.63831917 180.19160548  80.94435329] | 5",-0.889701783657074
128,"[ 24.77391574  27.27731668 278.73858933 185.06103858 112.07027666
 310.34784421 183.12741567 225.79734228] | 5",-0.9832215905189514
129,"[107.16396053 181.13130654  91.31165154  59.37816759 104.96070543
 106.09715328 326.660023   205.0493586 ] | 5",-0.9781664609909058
130,"[255.30543972  65.38478621 117.29490692 109.15541147 191.5998965
   6.36939729 117.63690815  47.96800873] | 5",-0.8906208872795105
131,"[ 76.42323251 139.20461015  98.443124   288.37520078 243.68759849
 298.9842126   51.21237591  96.23548027] | 5",-0.9696646332740784
132,"[105.49926584 106.21789737  58.89277336  75.44274519 329.34885674
 131.82336132 194.11589914  41.7869744 ] | 5",-0.9613926410675049
133,"[171.47338809 146.48940305  67.4527216   28.6587361  228.90740745
 275.33910856 292.7625523  219.77268832] | 5",-0.9828768968582153
134,"[263.54854915 176.68442992 105.95687486 167.51919032 250.86834393
 355.35202895 161.00821687 325.18547395] | 5",-0.9442741274833679
135,"[ 20.10106914  73.04376419  78.60234972  24.07443607 319.23838726
 264.96452932 177.23050355 168.93350393] | 5",-0.991723358631134
136,"[ 64.78424865 279.98024942 265.55170702 126.82266564  57.18997988
  85.75283378 110.40978937 358.60203786] | 5",-0.9841406941413879
137,"[283.56806583 128.87866186 119.0279718  280.44476376 205.72230982
 357.12010538  82.85690188 171.9545649 ] | 5",-0.9549588561058044
138,"[242.62709232  83.66809612 316.34022871 327.23260459 280.32203209
  93.86368342  54.97802312  70.10690579] | 5",-0.9319810271263123
139,"[271.7083849  205.40496557 279.96952602 104.74319122 250.86285246
  10.7695964  343.36533382 292.76875411] | 5",-0.9138284921646118
140,"[ 79.81547328 152.71895905 325.94220427 253.22763471 180.2327815
 162.05758983 130.09744082 160.3622959 ] | 5",-0.9573715329170227
141,"[315.88454581 341.48767384 129.34573752 200.96836155 305.96080687
 281.65938313 170.53119446 223.88458879] | 5",-0.9769026637077332
142,"[155.7550601  315.71194693 251.0779078  183.97922222 338.00289766
  47.68500667 303.29956027 288.64796438] | 5",-0.9685157537460327
143,"[272.11412546 325.61869919 219.88644193 199.90181386 260.44862681
 186.79502918 270.42806594 183.31605183] | 5",-0.9007311463356018
144,"[258.36577428  43.73894684  74.30586021 190.65044557 295.90688453
 207.75756276 354.65601901 340.43880267] | 5",-0.9965487122535706
145,"[253.60160805 289.48669795 105.23011541  26.54241564 333.84010227
 273.25216794 113.45721487 319.93928761] | 5",-0.9379552602767944
146,"[115.35745546 268.06218404 276.81623259 267.56236445 106.67140827
 102.9441194  354.29365016  84.66015378] | 5",-0.9116456508636475
147,"[355.97848024 130.6109654  276.06644174 259.79772344  76.57005426
 110.7770796   25.98514051  47.83670517] | 5",-0.9116456508636475
148,"[ 71.04088635  58.14056463 224.49890966   0.65298658 297.90000203
 231.66033568  73.03033604  19.70213145] | 5",-0.9682859778404236
149,"[ 72.09386246 139.9701924  335.45440382 179.06362705 150.58787173
 205.33172545 259.53716539 186.01170529] | 5",-0.9810386896133423
150,"[ 60.31617113 130.4246342    1.41919037  36.09198999 109.92353454
  67.86934948 134.17506375 352.05877128] | 5",-0.9459974765777588
151,"[122.43802935 211.91450468 304.50470935 355.59896761 335.17182523
 127.2199231    1.8816898  225.8801515 ] | 5",-0.9204921126365662
152,"[136.85766153  91.93016615 116.10443227 260.38687507 226.47540931
  79.68706573  28.36816619 201.2147365 ] | 5",-0.9504781365394592
153,"[ 39.59344549 236.60218245  90.06139907 113.17354345 277.07845721
 123.82407599 277.83129432 283.5317702 ] | 5",-0.9354276657104492
154,"[181.8706299   37.99077575 301.59390494 195.42711104  78.48160564
 263.42467683 356.00870383 323.10773041] | 5",-0.8836126923561096
155,"[202.9904254  136.22097862 216.47315052 128.25262039 289.94448455
 111.58131707 338.6482959  350.59836755] | 5",-0.9705837965011597
156,"[163.9014677   66.00474882  90.22951735  57.8246957   92.52517125
 287.69442216 123.02695193 318.16554213] | 5",-0.9940211772918701
157,"[236.66921029 319.03726551 255.7254827  226.7784853  177.69701913
  41.4100709  115.10397029 301.61282456] | 5",-0.9133689403533936
158,"[  5.83441589 152.22442603 233.20860297 254.41965981   5.06750859
 124.2474521   19.61171341 190.13782257] | 5",-0.9327852129936218
159,"[348.17110957  95.34761032 307.58240989 348.95134939 153.85007253
 290.76518642 210.13123791 292.74439766] | 5",-0.9365765452384949
160,"[ 82.1276699  132.48063042  97.7769037  343.40199828 357.22016765
 263.03077299  93.07112193 138.33307802] | 5",-0.9495590329170227
161,"[ 76.41912074  71.3153575  252.67976474  67.97413824 252.46716827
 267.57642098 250.00470066  53.65075344] | 5",-0.9914935827255249
162,"[  1.57983642 208.11277676 250.74329683 143.79069969  60.43285808
  96.69965993 113.19138391 288.38267984] | 5",-0.8856806755065918
163,"[240.04742549 148.905159   274.18619995 198.66917645  63.3018244
 169.60147913 179.87444245  73.11288571] | 5",-0.8883231282234192
164,"[182.91204614 164.060857   148.71189197 153.53538203  41.70404224
 226.89663027 342.78945325 200.4740981 ] | 5",-0.9646095037460327
165,"[220.27020294 157.13040065  97.91001043 261.9010802  107.0508526
 253.07130534 264.81222976 266.68177548] | 5",-0.9563375115394592
166,"[278.27910885 170.61062592 257.02947509 117.51591818  97.08776494
 104.41250079  57.12502478 121.18401663] | 5",-0.9501335024833679
167,"[ 91.03572556 148.4904199  310.6783261  322.3607536  321.7138937
 103.16862771 219.83510623 128.12803773] | 5",-0.9688604474067688
168,"[ 50.77551701  37.72719192 327.53347442 109.69604826 335.71649867
 211.8213409  293.55845375 217.55722448] | 5",-0.5366473197937012
169,"[277.08928989  62.59253657  79.0491807   61.64445167 279.62330373
 140.24202391 326.26493071 162.60466066] | 5",-0.9999954104423523
170,"[167.24443913  65.11916015 330.9858755   16.49922353 103.33986056
 245.54333721 147.7187178   43.75229303] | 5",-0.9226749539375305
171,"[210.86750134  66.83329858 354.37348141 267.10169551 305.77215022
 321.03811479 164.56529379 245.11213371] | 5",-0.9573715329170227
172,"[ 19.37384524  17.02006643 275.08639156 236.81417787 309.52566701
   6.23970566 264.30777248 246.46806286] | 5",-0.9307172298431396
173,"[205.5693919   26.63579799 299.93485199  25.72552502 244.72357791
 314.72895977 208.2799798  206.96705351] | 5",-0.8975142240524292
174,"[ 14.32623982  61.3659712   51.17770587 257.61170774 230.33707532
 340.2759573   97.87398801  50.13323334] | 5",-0.9588650465011597
175,"[226.01310796 115.24321371 274.45403899 153.50772295 280.00629976
  21.79165025 336.78558037 302.41632801] | 5",-0.9496739506721497
176,"[219.21605522 311.20368057 345.4233791  190.47943129 298.22846583
  98.20679945 345.47640869 342.19102623] | 5",-0.9504781365394592
177,"[142.09925798 316.22882833  60.37655     95.0470137   31.10716767
 122.31067    178.33913887 359.08733646] | 5",-0.8700557351112366
178,"[130.2837274  171.80397289  90.83747249 304.55722349 124.12011005
 104.90389191 154.55707588  82.75035093] | 5",-0.9643797278404236
179,"[227.01303399  48.09119802 101.62717696 262.76904015 325.00831933
 190.71303742 179.18330927 234.26422236] | 5",-0.9671370983123779
180,"[159.50625827 146.27521196 287.18002013 166.07960137 333.70345751
 112.89965287  33.3231679   89.47394816] | 5",-0.9492143988609314
181,"[249.33179726  96.03285588 223.37684618 260.63607088 230.02562553
 197.93636864 128.63082162 162.85882566] | 5",-0.9647244215011597
182,"[331.97290614 199.41974912 261.36033412   3.11504437  11.03915664
  46.75644245 122.95834951 244.95622781] | 5",-0.9496739506721497
183,"[ 90.80441437 328.99214328 126.86476693  76.87050062 153.88854698
 104.52790366 123.28334722 331.13644019] | 5",-0.955763041973114
184,"[268.16153597 337.93675411 231.23376305 307.96144441 195.83562466
 152.63811693 346.7261284  127.99290927] | 5",-0.8789021968841553
185,"[177.19775962   3.78723061 236.05817155 161.66124762 258.9411904
  77.41320013 350.5929034   50.69564477] | 5",-0.9370361566543579
186,"[ 19.87016777 123.49099499 232.29528373  75.99504795 286.70496681
 163.15160855 113.45642257 257.08520944] | 5",-0.961622416973114
187,"[ 77.05405512  42.25680945 108.7846005  253.52987058  56.2661968
 312.98607307 324.13712188  92.15375923] | 5",-0.9249727725982666
188,"[297.63509997  91.69851346 110.84469483 196.85234931  25.53975753
  41.25364591 147.96245993   4.05164089] | 5",-0.9999954104423523
189,"[336.18373142 209.61543569 115.68456688  20.2535053  202.78741852
 126.90371267 164.74874265 140.278019  ] | 5",-0.931406557559967
190,"[154.91493317 150.03916165 104.0475911  255.84182814 277.07451619
  23.40018712 147.01823728 149.91732473] | 5",-0.9802344441413879
191,"[207.24781891  68.09705433  41.29847244   0.99765841 267.36854417
   6.21872331 166.83900912  46.50494123] | 5",-0.9505930542945862
192,"[359.94899215   8.52929435 255.64107522 245.08885278 292.78323411
 305.8141149  289.28614311  25.26792966] | 5",-0.9581757187843323
193,"[205.35563111 290.77017246  64.52011158 122.10730794 110.2824883
  36.78723495 303.05642602 153.15792165] | 5",-0.9692050814628601
194,"[ 25.25306717 303.03808013 245.48280807 160.57907244 130.52544779
 289.17110223 196.61398618 189.41459114] | 5",-0.9836811423301697
195,"[149.28189858  71.29919727 287.09934193 105.47406245 306.53819691
 196.21898587  52.15764677 220.43433239] | 5",-0.9720773100852966
196,"[223.35708963  24.08336996  70.31462551 162.87127027 181.05280035
 263.63346889 251.22699034 192.81256927] | 5",-0.9351978898048401
197,"[244.21415508  37.39457537 298.15344303  63.04586989  21.64735567
 226.88071957  77.72178124 292.97773058] | 5",-0.8962504863739014
198,"[283.85436004  17.31566336  63.00058573 232.07037926 204.90224999
  46.3321511  208.73811155  52.67615375] | 5",-0.9327852129936218
199,"[222.84043045 208.90143139 313.44429681 272.39202537 320.4460535
  88.0310024   17.69898723  50.70198319] | 5",-0.9534652829170227
200,"[274.46097482  37.37741793  61.62703469 136.8788078    8.64337217
 224.23353632  65.59944539 321.34014575] | 5",-0.9346234798431396
201,"[268.50508082 332.36066964  91.80864343 208.89751086 312.32013646
  52.69876167 228.94674251  28.23195856] | 5",-0.9780515432357788
202,"[237.74880365 128.45683302  73.19299016 127.50654516 247.46879486
  62.85418746 202.66167109 258.26748786] | 5",-0.9173901081085205
203,"[146.1428256  170.36690109 101.7433175  208.3191614   75.60172468
 185.40674177 242.52739888 150.53410448] | 5",-0.9913787245750427
204,"[135.98215422 103.91378769 280.51561331 329.19087447 270.74034219
  21.74247288 163.67345231 161.05412576] | 5",-0.9682859778404236
205,"[ 28.43461027 170.5569716  297.36924169 171.57401044 107.30832341
  72.41996301  39.8330895  192.92256264] | 5",-0.9999954104423523
206,"[348.91132449  83.98565894  47.21543117 284.64039187  53.08987197
 125.47203671 123.55112797 131.13359418] | 5",-0.9567970633506775
