,readable,energies
62,"[205.56162279 287.94730992 277.60070714 125.93973073 160.14745594
  17.71057488  88.85585703 175.68150498] | 5",-0.9277300834655762
63,"[ 98.22541172 239.60680999 315.93872651 184.91771389  61.84776273
  62.85343614 339.94870563 114.60152427] | 5",-0.8269723057746887
64,"[301.72719972  59.4956778    8.02437944 336.09526681 254.82222433
 115.98693935  74.59299817 226.01184802] | 5",-0.9657584428787231
65,"[249.82204091  56.53653933 290.80126348 311.12492485  60.90281607
 225.78386951 245.78314151 350.54150623] | 5",-0.9607033133506775
66,"[264.45793055 302.03191131  47.63546048 284.98452048 216.37441649
  36.85789371  70.96899861  14.21538221] | 5",-0.8994673490524292
67,"[306.64119617 102.97553827 257.46086984 168.36975378 299.52548779
 155.70756296  39.59870473  67.66287286] | 5",-0.9733411073684692
68,"[ 34.27835256  48.29535238 278.70606397 243.63836649 222.34312073
  10.35753108  15.69694586 269.7728254 ] | 5",-0.9116456508636475
69,"[333.25115236 195.74143635 141.3554094   31.33725944 247.75796458
 103.85478488 299.98536488 223.22051317] | 5",-0.9743751287460327
70,"[357.6194127  322.33471692 344.92666043 135.81320631 289.8606713
 354.22089134 240.31437342  29.95723338] | 5",-0.9031438231468201
71,"[261.52436794  12.36372157 270.3001365  301.06009469 301.22899525
 180.95235559 147.31006394 192.25938861] | 5",-0.993791401386261
72,"[275.26032233 347.3990523  305.07683696  52.00093126  82.97152247
 223.11175652 283.99623309 159.31929869] | 5",-0.9536950588226318
73,"[311.95312991 261.77707128  33.21520993 270.75218574 220.34103883
 135.06826125 229.18118556 160.73735889] | 5",-0.8840722441673279
74,"[354.25954383  76.64669262 307.47763843  61.15074511  32.45751292
 180.21243436 350.56058294 215.49782682] | 5",-0.9361169934272766
75,"[ 39.05081428 271.98349126  82.04498363  67.33804318 288.63360368
  74.65449674  81.38400255 275.74044364] | 5",-0.9703540205955505
76,"[  5.65888003 250.05094787 179.85262319 281.9070048  180.67844132
  32.13203755 112.55052092 337.4987614 ] | 5",-0.23701637983322144
77,"[158.29056292 218.78063066  41.23230475 109.46009254 188.66499473
 207.84921343 176.57267437 266.42598809] | 5",-0.748043417930603
78,"[313.0866508  142.93663918 295.91345517 346.02295724  78.74199977
 300.16460589 289.65048589 156.93497892] | 5",-0.9925276041030884
79,"[138.07882741 279.79289733 135.01925146  48.21006699  28.18985727
 238.54576059  56.65575345 192.88713763] | 5",-0.8108878135681152
80,"[208.32533908   4.12140445 337.70626255 131.28933615 308.91163301
  25.46127866 302.64501276  25.77099678] | 5",-0.1389010101556778
81,"[  2.95680255 109.77111568 264.76847557 342.96764287  86.72728686
  61.24421306 238.82465771 123.81671669] | 5",-0.9535802006721497
82,"[350.27279657 269.11091496 145.45446547  97.41107194 279.95399417
 218.75564583 119.66075786 108.26448523] | 5",-0.3808576166629791
83,"[185.81693562 162.20187439  92.39835194 288.06319091 162.28751768
 219.10216865  50.83129916  80.95452663] | 5",-0.9425508379936218
84,"[345.34547397 307.35459212 290.13582547 258.02035431  38.93695502
  64.97998822 270.95833451 172.17833192] | 5",-0.9600139856338501
85,"[ 42.57094351 159.94861866 208.11529027  66.71680606 116.80531896
 333.32738046  15.02870429 207.73157025] | 5",-0.9800046682357788
86,"[202.01267016 291.42566253   1.1343305   76.87208522 168.16782242
 317.82593829 135.95873032 214.5697134 ] | 5",-0.9059011340141296
87,"[ 99.67565531  91.4885671   76.60369977  33.34429049 101.30666032
 134.39984528 219.31200572 276.02921357] | 5",-0.953924834728241
88,"[352.66902136 158.5497859   45.97787921  37.11849912  20.98001568
 231.90786174  48.51559866 339.55247634] | 5",-0.9247429966926575
89,"[355.01627051 120.07110925 356.42034248  19.89602686 263.64843019
  25.51381647 106.54829092 105.66431054] | 5",-0.9096925258636475
90,"[160.23191806 280.91501545  86.31908379  52.08058493 316.58798335
 185.59801803 261.13862618 133.74225197] | 5",-0.9940211772918701
91,"[319.29777575  94.47162126 352.69709344 317.63853839  94.19603724
 120.8449287  318.21490072 135.6356519 ] | 5",-0.951971709728241
92,"[246.98960245  68.03502255  58.40715056 342.69060311 264.2162138
 276.85325221  96.40662797 111.19690037] | 5",-0.9640350937843323
93,"[105.0199983  154.38670364 154.17931178  94.68391401  65.85433439
 144.32207475  69.69807435  45.77112938] | 5",-0.9466868042945862
94,"[134.27983203 211.80739365 197.46753079 199.92740293   4.84641537
 203.06622319 343.77917499 319.82152832] | 5",-0.08180109411478043
95,"[344.3033747  244.23857983 355.76684364 145.10955822   7.21530256
  65.96671468  99.49771887 280.60892735] | 5",0.0
96,"[ 82.50279755 288.60804876 100.43367335 238.74603859  13.23960772
 243.48878899 207.01579739  57.41188954] | 5",-0.9129093885421753
97,"[250.34621331 288.50147732 293.01104824  50.94892822  48.94729393
 280.62411769 124.31789867 220.58027623] | 5",-0.923708975315094
98,"[173.7486985  300.06175326 116.64203964 265.42412547 169.57027883
  50.67839536  35.63653932 153.08619783] | 5",-0.9619671106338501
99,"[107.14411883 340.81211349 300.65973996 343.08170703 309.48076535
 230.79883026  65.02908362  18.87784055] | 5",-0.9260067939758301
100,"[ 33.75005473 151.25899245 128.59480922 240.71770565  72.31642418
 298.20855582 323.69322788  69.94467514] | 5",-0.931521475315094
101,"[ 70.40174138 253.79627846 103.86838424 242.38351411 258.0679712
 323.23312904 145.06047967 189.08775976] | 5",-0.9647244215011597
102,"[ 66.17383698 218.49712317 306.12423281 195.72110288 258.30508805
 139.37357902 316.28353495  92.3137086 ] | 5",-0.9379552602767944
103,"[111.44313916 245.86925653 154.55188129  38.59591002 110.49902898
 257.55056388   5.26070732 160.09789609] | 5",-0.5785818696022034
104,"[318.00070234 191.40474434  24.50715587 162.61034019 243.88462577
 198.29344091 164.11093594  20.33191588] | 5",-0.6229290962219238
105,"[ 28.35142221 288.00516162 310.99484071 178.42669825 156.91813567
 298.15428633  47.26111511 347.38503675] | 5",-0.9001566767692566
106,"[326.22157267  59.55210518  23.73378721 197.42988643  71.96660238
 324.7100345   31.06154884  26.5936967 ] | 5",-0.9647244215011597
107,"[138.79763652 298.601049    17.84489055 241.99061796 300.98683089
 288.25493799 189.73567833 273.25695271] | 5",-0.9329001307487488
108,"[155.04569031 198.39231109 302.86719882 301.5918832  282.06073506
 219.01560966  75.51462975  31.75187924] | 5",-0.967481791973114
109,"[ 84.76526037 131.44842856 134.14338534 182.29747938  74.93699701
 212.3532519  124.23729242  55.05246216] | 5",-0.9239387512207031
110,"[ 57.06183187 214.87936003 104.46721424 122.3921578  211.2557639
 237.61531443 174.87274957 323.24307379] | 5",-0.9449634552001953
111,"[152.46284062  76.67136964 134.08981298  63.5764663   44.56181752
 249.81090406  74.52615111 168.90176723] | 5",-0.9549588561058044
112,"[ 92.07835394 307.52441795 166.18872047 187.68963688 352.70428563
 196.06827456 146.62421733 247.82557981] | 5",-0.9425508379936218
113,"[ 50.1543796   90.34580815 174.21471184 154.94884506 232.4668171
 323.0765811  210.41054119 322.42300758] | 5",-0.8917697668075562
114,"[  9.99987506 218.0670981  233.9999587  215.55655279  80.49813339
  31.06406918 182.99584573  28.12112508] | 5",-0.7957224249839783
115,"[ 11.49524252  90.22612958 178.69370765 165.08723316 315.18330395
 179.47584627 139.89242751  73.31308538] | 5",-0.9652988910675049
116,"[  5.3204988  155.20908574 352.29599377 131.1532378   89.45506269
  66.96167562 152.79058405  86.75277348] | 5",-0.9108414053916931
117,"[244.49218476  21.40319007  46.75457098 111.70786682  40.75418149
 295.34014275 167.57165619  96.32096692] | 5",-0.8769490718841553
118,"[242.17591735 157.39239669  27.86977093 140.16816862 107.45902151
 315.06081134   9.56912918 297.71182349] | 5",-0.9520866274833679
119,"[351.66119963 129.14436988 336.80844784 152.55950145 292.19179756
 162.92950446  60.21067202 318.76297877] | 5",-0.9389892220497131
120,"[341.3327993   83.53612321 168.61760404 117.46487936 208.79759885
 135.90217271 102.40312743  99.50085028] | 5",-0.9307172298431396
121,"[ 57.31101767 103.9444179  120.5826968  146.97984479 332.22683208
  12.1727085  208.37717703 291.81627057] | 5",-0.9535802006721497
122,"[ 88.36051805 107.49320297  18.31365645 228.14476537 333.84918642
 259.18683496 347.34722118  58.17975626] | 5",-0.918309211730957
123,"[198.23422317 106.82201394 293.64308663 175.88740149 211.06315575
 109.02365712  12.58974619 241.09747464] | 5",-0.9306023120880127
124,"[272.71166775  56.43904156 107.82131843 308.89065067  60.4894462
 113.69490909  78.34434252 347.85812298] | 5",-0.9497888088226318
125,"[322.43854945  51.57715901 151.88861659 341.84202405  10.78992668
 106.44290793  91.41836642 270.79106318] | 5",-0.7817059755325317
126,"[303.46927681 272.07848553 110.04795327 275.65302724  55.14991849
 260.11799101 329.63436867 339.71073183] | 5",-0.9397934675216675
127,"[338.6369168  155.79624614 173.04153487 347.90252922 133.52077261
 128.9107674   62.61396971 230.782028  ] | 5",-0.9425508379936218
128,"[287.61795455 243.9195417  245.78174178  74.54208594  58.8060846
  53.74727084 290.39486723 344.55792219] | 5",-0.9743751287460327
129,"[252.14358123 181.76349519 314.01147207 190.96762589 143.99712531
 128.8406555  245.04089802 355.44026816] | 5",-0.9673668742179871
130,"[242.30690671 118.35170475 179.57338821 339.62839071 175.77829923
 146.78565568 107.73350268 104.8916932 ] | 5",-0.8691366314888
131,"[ 17.9723141  295.40243408 131.0175356  278.31654192  58.09265768
  24.42444911 297.65598669 242.05518328] | 5",-0.9262365698814392
132,"[288.73938328  76.63068585  28.34990226 307.84396152  25.97876111
 173.94847106  59.48148467 189.33363291] | 5",-0.9935616254806519
133,"[139.66997826 297.74871334 219.58959827 183.16800748 180.7778611
 204.01274443  18.10170521  14.71407162] | 5",-0.8959057927131653
134,"[138.99302455 282.42813822 285.05658262 256.73099583  97.86381103
 326.07209079 261.11814927 184.68929187] | 5",-0.9555332660675049
135,"[ 89.4946063   88.76869379 116.29278521 349.19848932  55.97533638
  18.13049491 323.56654153 103.8010964 ] | 5",-0.9348532557487488
136,"[148.18185927 315.70872308 158.55625728 106.05598455 139.07300971
  84.39994771  45.3738109  327.55823067] | 5",-0.9499037265777588
137,"[203.07303335 151.64802637 307.23987591 328.36387516 247.47245584
 163.73783367 314.13288916 285.58449477] | 5",-0.9696646332740784
138,"[ 39.16170923 356.54627387 286.64181488  74.94636484 213.2294527
  71.93817513 353.72220557  56.57391048] | 5",-0.934968113899231
139,"[199.4693536  291.75937145 255.50225481 139.07009277 321.30381597
  60.78737222 212.74517863 103.08644688] | 5",-0.9627712965011597
140,"[262.78465396 336.88386315 101.8840367   62.50587513 111.0881296
 289.65292745 117.81448988 333.11025558] | 5",-0.9810386896133423
141,"[148.46920533 205.06498243 275.96438824 169.86287047 140.78477442
  62.39006245 334.70281982 238.97710389] | 5",-0.9642648696899414
142,"[ 50.60131303 117.23679567 155.46843804  34.95588364 267.08149546
 250.94500962 214.21923909  53.18500284] | 5",-0.963575541973114
143,"[ 76.67015387  19.72039538  74.9871989  233.29920542  39.14827425
 183.66932288 352.55529871  85.21538669] | 5",-0.9169304966926575
144,"[358.78425365 122.41291793 174.02888971 164.56066656 211.23797763
 109.66029541 137.2164072  200.35546819] | 5",-0.9262365698814392
145,"[144.4385363   49.16864306 276.24801549  73.24044996 106.49841324
 166.43260285 261.28623021 158.65337938] | 5",-0.9999954104423523
146,"[317.94023468  10.56545206  76.69473253 352.60317151 179.03401135
 331.42520329  81.92668475 220.1025218 ] | 5",-0.9111860394477844
147,"[214.47347239 320.84111847  17.61304979 143.19959782 183.05556208
  88.10886291 166.38601731 114.87104354] | 5",-0.35098645091056824
148,"[306.74680819  46.58108053 338.50044598 174.1190177  188.66550699
 357.36241317  80.76579894 251.79400532] | 5",-0.6660125851631165
149,"[219.76290749 161.81978997  26.40398137 171.41410569  99.1255109
  93.67679943 142.9165484  239.10810692] | 5",-0.9402530193328857
150,"[316.27241859 150.00774278 252.38625785  19.13646885  49.11108551
 248.86593737 276.96189958  78.27082964] | 5",-0.9580608606338501
151,"[ 18.25107825 300.59153369 283.53000801  73.80712981  62.86730142
 353.42956657 250.62348529 204.25234019] | 5",-0.965528666973114
152,"[333.47142915 309.91901761  42.72647056 271.99674183 202.65782251
 317.07570348 185.19642659 169.40186002] | 5",-0.7929651141166687
153,"[ 97.29225397  37.93684776  10.92428652 161.01372883 120.68850007
 312.07948476  35.36170298 281.64718077] | 5",-0.8736172914505005
154,"[123.24391972 254.29561993 352.58505466 169.2428259  355.97673535
 337.974648   112.41613012 174.56415798] | 5",0.0
155,"[158.23532399 144.05954595 341.19700831  73.7741573    6.92622482
 140.61469269 235.91929012 254.6816859 ] | 5",-0.9226749539375305
156,"[284.99711535 359.18748434 255.26807859 196.40020081  99.50523208
 155.20723794  60.17196215  23.92128274] | 5",-0.9678264260292053
157,"[320.6317117  117.61338498   1.18223061 309.93509223 318.88461442
 352.2256501  336.42584797 324.47912311] | 5",-0.950363278388977
158,"[  6.28961066 335.64661536  57.97396266 357.46085669 286.2251014
 221.79635043  53.85756155 131.10796731] | 5",-0.8558095097541809
159,"[ 43.18588958 303.18529803 110.73224624 289.97550727 229.81618097
 324.9480839  134.10998935 198.92901369] | 5",-0.995284914970398
160,"[ 66.24300312 292.07390531  41.40274894 258.91832657 351.11460691
  94.0893087    8.99354231 114.04284576] | 5",-0.9060160517692566
161,"[ 67.82725138 309.37587732 157.47357667  72.67308983  91.36066862
 334.78369291 161.76387485  51.65110992] | 5",-0.8990077972412109
162,"[181.62036858  29.89155792  28.59038321 146.19353292 198.45433285
  80.07609964 187.5511038  358.86364777] | 5",-0.9232494235038757
163,"[143.91167964 234.55534233  58.3477311   49.53645922 256.73600918
 256.9967175  239.27398489  94.46692573] | 5",-0.9026842713356018
164,"[274.82975039  97.426204   293.47767311 285.87156079  30.56356339
 358.15155592 331.78173916  24.26525106] | 5",-0.9632308483123779
165,"[ 38.0051533  298.2808124  177.28835161 134.33763592 350.45375196
  88.71464286 231.87291485  66.01512752] | 5",-0.9208367466926575
166,"[316.95193681  65.74377731 172.08238506 345.50172137  36.6809399
 232.96182823 190.07292894 300.68730979] | 5",-0.9201474189758301
167,"[189.33960932 101.18903763  84.61261202  40.7539183  233.65135951
 255.53505702 330.72405067 267.73641133] | 5",-0.9570268392562866
168,"[265.08077231 283.82768496 152.77722056 315.30250077 325.42075667
 182.1833879  346.85670432 125.26305023] | 5",-0.8731577396392822
169,"[229.05725497  51.22407966 340.82428489 300.14320326 234.27320087
  59.78721031 348.80774467  88.27128846] | 5",-0.6904839277267456
170,"[195.93321076 221.09721955 278.12992021 301.26206702 132.62252442
 292.8234193  166.19227581 108.11598964] | 5",-0.9701241850852966
171,"[269.24402169 178.00071666 152.81272389 279.94011523  78.91514507
  20.42447496  38.99998765 319.71964239] | 5",-0.9588650465011597
172,"[197.69517098 234.47893619  42.53175189 123.44743568 195.5616553
 198.73961619 319.4912099  278.73395482] | 5",-0.7264442443847656
173,"[ 35.31001529 200.95547618  32.11667965 200.77258739  18.4648527
 358.65449371 144.21158961 347.65717562] | 5",-0.3304212689399719
174,"[352.63075864  67.63676424 281.63734894 270.93751609  16.76846958
  68.77537772  45.39711915 237.98926729] | 5",-0.9586352705955505
175,"[331.29793318 125.89134203  94.25828394 284.32043849  41.64359507
 161.97559022  42.38860478 210.59017881] | 5",-0.9534652829170227
176,"[283.28810639  51.42630107 101.22343082  36.3655459   38.89818687
 334.87084612 269.9867911  254.52026167] | 5",-0.9602437615394592
177,"[146.91151876  76.90866771 140.81865216  86.85323554 349.17073143
 158.33040706 101.99159488 317.11613137] | 5",-0.944503903388977
178,"[251.59579004 333.44190589   1.22447898  47.52718468 285.24954912
 329.77321639 301.52512493 236.46629903] | 5",-0.22288499772548676
179,"[353.03417693 287.08073285 325.44450569  57.08172138  79.08374146
 202.31355365 158.11687121 348.47099221] | 5",-0.5588209629058838
180,"[147.94172348  79.78227856  69.84073332  93.45544302 246.93476969
 205.79037584 272.58822255  10.77897789] | 5",-0.9894255995750427
181,"[ 72.28465332 281.90960028 105.5684593  265.20636583 220.32033653
 172.34821238 313.06416582 145.53465872] | 5",-0.9780515432357788
182,"[322.05056739 209.28638449 335.70482223 249.2394531  252.2485749
 292.29545615 321.87259998 255.17525632] | 5",-0.8554648160934448
183,"[ 16.8760824  111.38791344 224.30028776 212.74338912 212.98620234
 355.25652606 202.10936833  12.11865438] | 5",-0.8699408769607544
184,"[215.84556542 257.10422832 119.93436886 301.08582082  58.27836005
 201.70018536  20.98444847 106.899721  ] | 5",-0.8448950052261353
185,"[200.03531309 353.45800383 144.06900258 190.27486348 147.88206132
 279.96177695 165.95072936 314.81938464] | 5",-0.8841871023178101
186,"[ 42.27129628  89.19600409   5.25144558  82.35017697 139.74673957
 197.22490881   9.14095828 175.64654488] | 5",-0.9836811423301697
187,"[209.92874648 164.11349043 227.71644785 265.27686386 236.30945421
  79.71605988 299.70546691 192.81842593] | 5",-0.9735708832740784
188,"[ 46.58718672  58.25249413   9.26372729  13.57050307 192.46828675
 214.66372412 241.61500855 282.16943433] | 5",-0.895561158657074
189,"[ 30.34584382 137.11773146 315.03789924 219.04233619 255.93774767
 326.41560104 188.28304372  99.60347752] | 5",-0.9391041398048401
190,"[ 74.40490159 205.94893185 321.68647732 164.30334237  89.59584701
 219.18225262 139.52882557 188.89975516] | 5",-0.9525461792945862
191,"[136.75074858 218.24718287 319.98112935 182.68768126 131.55422455
 253.83421698 253.87050896  73.58049047] | 5",-0.8921144604682922
192,"[354.89026399 338.01421848  33.69439233  70.91807636 275.46669649
  41.50510615 277.69747361 132.49195169] | 5",-0.7518347501754761
193,"[314.49900096 292.44382152  44.67397242 296.82698614 174.65928202
  27.16833418 216.2767416  143.27174556] | 5",-0.8878635764122009
194,"[ 55.57980741 184.66214187 231.60195123 175.20840555 280.21092859
 216.90972255 179.2572529    5.05771046] | 5",-0.9206069707870483
195,"[265.6597333  260.08385373 298.04875991  29.27633182  36.42173786
  13.98874287  89.68782871  11.8812197 ] | 5",-0.8699408769607544
196,"[334.08341729 112.19425825 295.47919174 133.11961511 313.00292634
  93.86643963 357.87953362 162.5334013 ] | 5",-0.9775919914245605
197,"[185.63238072  56.92047428 217.12093568 238.15397411 213.55961038
 132.33928649  27.2116649  106.26165156] | 5",-0.9335894584655762
198,"[355.02042326 300.04065162  89.47618847  52.11929844 155.28176259
  18.7295535  300.55788135 196.66800251] | 5",-0.9505930542945862
199,"[ 51.22660638 106.78583124 135.50762    245.11684654 256.13314937
  13.62480307 110.1717846  175.84149897] | 5",-0.9835662245750427
200,"[243.06188486 164.69045017  18.52478807 255.71983413 352.1526454
 133.30585388 173.13096572 152.17536478] | 5",-0.9339341521263123
201,"[322.46492445 142.0565183  191.32862871 101.00632643 359.88243878
 140.48554383 334.58310027 259.47309457] | 5",-0.9241685271263123
202,"[302.92114365  57.80657202 291.10668222 211.06663232 171.09972211
 234.77992532 325.74363701 204.83532779] | 5",-0.9172751903533936
203,"[354.67201532 210.75852886 263.86290177 304.37549583  51.69336466
 253.58212517 151.61145389 166.32525959] | 5",-0.9340490102767944
204,"[305.05435198 145.25934427 176.95600462 247.01061211  91.92533038
 314.29390768  46.55483257 351.94539697] | 5",-0.974719762802124
205,"[299.48404584 265.33937375  10.40002169 177.10274805  48.31727364
 314.69798486  85.88371387  47.68585726] | 5",-0.613852858543396
