,readable,energies
31,"[ 12.64055767 148.93742481 117.33830594 264.0179844  295.85087333
 294.60717785 126.72575892 194.21442097 -54.87337096 -11.43201888
  14.52851587   9.48626532  23.51375267 -15.64866348  -2.20956278
 -45.99047089 -56.93333211 -16.72709571  -0.33787921   7.14957565
   4.72029592 -19.52700882  30.21717353 -42.71872831] | 0",-50.0
32,"[ 45.27573257  72.88404705  96.10070015  87.25483336 302.36310354
  11.71732271 319.59258357 345.98402471  51.10193858  55.0875452
 -28.07783534  24.31372492   2.98420527  17.41997401  11.17137544
  16.9625699  -56.94623434 -13.57223475 -31.87241523  23.2630779
   1.23082741  54.11286355  -5.83355187   1.80045836] | 0",-50.0
33,"[ 51.96116613 222.40001621 285.56127531 358.31636839 300.29145252
  46.7421537  109.73056121  38.42650425 -48.83791187  39.47514661
  43.82386658 -35.3939993   30.1842247  -44.65703013  57.20654309
  12.5947049   16.47007228 -34.54699437  17.71792052 -44.9474771
  48.04183624  48.00045896 -10.75298879  16.67644644] | 0",-50.0
34,"[ 90.23865614 153.67648327 197.04945491 270.65028933 252.18457238
 268.07836794 284.4683904  160.07921188 -14.75587238  -1.97049933
 -38.95775295  -1.04331823  -4.82171399  -6.19464007 -21.89640486
  -7.40393872  -2.28068896  -4.5097451   -5.0647287  -42.30148572
  32.84517761 -57.28959478   3.97295712  20.5934848 ] | 0",-50.0
35,"[ 5.26061511e+01  1.80383985e+02  1.53946822e+02  1.77640462e+02
  4.48820951e+01  2.72118370e+02  2.06285066e+01  2.68127354e+02
  4.63135183e+01 -2.51554877e+01 -2.65552905e+01  3.01021053e+01
 -4.47808000e+01  3.46608673e+01 -5.19814791e+01  3.22432877e+01
  1.84073120e+01 -2.32989364e+01 -5.13370030e+01 -2.26902299e-01
 -2.06524703e+01  3.53608114e+01 -3.76371700e+01 -5.17707951e+01] | 0",-50.0
36,"[249.20865896  44.78217627 275.08879214 349.58888927  64.72730537
 264.59172029  30.76166597 308.86623593 -21.43223886  -8.689353
 -38.59583489  38.92026204 -27.93144731   1.09468808   8.87923909
 -56.56370276   6.28494883 -46.30013459  55.12284362 -40.51266601
  38.02716017 -25.00276465  37.56229066 -46.19372024] | 0",-50.0
37,"[147.85522232 338.43978024 190.84894088  13.36262478  66.35043152
 148.17909623  15.10100867 307.59215976  14.14304732 -54.78993337
 -13.58294107 -14.04742125 -31.59323808 -10.69944694 -18.82499856
 -47.67775301 -25.04440831  -2.90785059  23.43030825  43.37874998
  53.96885584 -22.65548818  37.38925465  -6.06362679] | 0",-50.0
38,"[ 18.3002522   29.23916557  91.34767396  55.64050024 177.41169116
 349.84146967 149.90304964 344.98088849  42.75882153 -12.35161847
  52.3044207  -39.22664725  -2.98914008 -54.72486216  -4.89098235
  48.39982695 -22.85191417 -50.1726367    8.27019112 -47.77964919
  -3.55483343  -2.49712058  51.0026891  -10.39937624] | 0",-50.0
39,"[ 36.1080341    0.78958369 213.85157001  14.14745962 257.70754531
   9.04687413  91.2268684  129.44349119  28.09784096  43.27685722
   5.44454869  30.31844474 -54.99848637 -46.29716687 -28.52965918
   2.56377298 -51.78146044  43.66100755  26.91790529  44.61932407
  19.81713135 -15.2756327   35.23489004 -27.2270943 ] | 0",-50.0
40,"[ 78.91206465 267.33199219 242.00283671  66.24930374 253.06465592
 287.24994396 256.98810782 162.57671153  11.65201586  41.80627651
  44.14217389  56.8414968  -26.98012149 -19.24314957 -16.18002829
  37.4277291  -51.74389781  13.03187116 -49.02001496 -38.42147382
 -26.80861544  37.61343512   4.83855382  56.03817093] | 0",-50.0
41,"[264.01978757 252.74721605 294.24411231 296.76685634  24.27355487
 182.44510345 268.91419185 291.89152195 -11.22227401 -44.20114916
 -39.67127208  -3.36978994  54.95521712  49.03109352  27.46656073
  14.00602689  10.70252394  22.33919236 -54.1897544  -19.19178655
   1.04955419 -37.06753225  50.23931301  42.87072051] | 0",-50.0
42,"[235.01317628 175.77097044 267.21984048 175.90026592 279.60524107
  58.67737652 242.38551855 227.82610973 -56.73454628 -29.61995545
 -51.8425394  -44.79867118 -19.6095175    7.4846579   17.26996256
 -30.17163666  45.52486372  27.34068717  24.56314976 -55.14845683
  10.87358603  12.56157166  51.10277186 -42.42506775] | 0",-50.0
43,"[ 28.21042126   2.41128089  39.7571822  120.00661496  65.23475427
 131.25477539  64.21500703 173.72321143 -44.7059821   52.85223602
  23.70460182  38.75458214  34.6750126   36.05233391 -18.23747935
 -49.60130162 -11.59934144  -9.87094499  26.16106569 -13.01602171
  37.33828095 -36.8489218  -23.61258892  -0.91268403] | 0",-50.0
44,"[ 2.08017321e+01  1.30377301e+02  2.28486015e+02  2.08759719e+02
  2.47493353e+02  1.12890220e+02  1.01436929e+02  3.10443764e+02
 -5.65752219e+01  4.29693826e+01  9.56636295e-02  1.34449952e+01
 -1.68203107e+01 -8.64099185e+00 -1.52177673e+01 -3.16976956e+01
  1.35428923e+01  4.98759606e+01  2.60921969e+01 -5.18578424e+01
 -4.46535467e+01 -4.82409567e+01  3.17300126e+01 -5.26375495e+01] | 0",-50.0
45,"[135.01032759 113.52365212 134.68507398 125.57842374 185.06131179
 268.17478289  40.67386188 235.96915688 -45.00156878 -21.22854896
 -42.64379772 -45.55570886  51.21219149  40.6049965   47.4875459
  32.16205624  25.13312905 -11.59888723 -45.91272285 -28.62473883
  22.93524931 -10.8684668  -30.33493624   5.92840612] | 0",-50.0
46,"[102.15616145 317.64357543  51.20765625 248.71530074  34.6091969
 339.64629218 157.59901993   8.39579147  14.19533925 -17.75334871
  44.85721956 -53.37036051  -9.7115557   46.65496633 -46.19374415
  28.69979919  25.270812   -34.66021841   2.30659586 -18.62868185
  53.27296202   7.50793518   8.02043843 -47.69023177] | 0",-50.0
47,"[ 34.64471389  65.4978395  178.59814966 190.49448139  36.2634414
  55.98336891 217.60414424  80.72953018 -54.29263071  24.85132228
 -20.9357285   28.23988158 -50.53819867 -33.38709164 -51.92432067
 -26.70291826 -52.21001724 -23.73948359  49.11548051  44.27411265
 -45.76243819  48.92529389  32.28945292 -55.44048498] | 0",-50.0
48,"[279.22693055 354.35220856 139.79241623 250.79080398  18.02292091
  21.82182602 202.96001375  35.63048435 -26.18176458  -0.81424734
 -54.27936649  29.91871475  32.76327681  36.47627009  30.48618053
 -12.50783514  24.70187091  19.4357814  -34.94086406  16.70915622
 -47.56426942  55.71668759 -29.25635716 -51.84812308] | 0",-50.0
49,"[343.34615101 196.34151947 252.5794666  356.31676221  18.96665498
 157.55947313   2.29385372 242.7442674   -5.66934729  11.40004335
 -32.61792697   5.85646374  -9.49494308 -14.10968526  -1.24491126
 -29.66549232  -9.61672194 -33.53199411 -35.11140022  35.37303745
 -52.3315707    6.96834341 -27.13658746   0.59867974] | 0",-50.0
50,"[ 98.79488876 154.15553908   7.45502    238.58913548 349.35852065
 113.69515134 322.98967377 192.9190073   39.73176365  -6.55595024
 -16.35263059 -50.29893373 -30.14179215  31.88533112 -25.98253138
  45.99017719  -6.33679679 -51.89549728  19.42431351 -54.4132177
 -16.69910218 -14.44240426   8.53219718  34.33987571] | 0",-50.0
51,"[194.97197091 346.54743335 215.24641758 256.16135441 299.92188464
  98.75450868  77.18517426 115.26165523  51.12201933 -29.29431594
 -20.33344584 -47.91291642  19.80136044  17.25168498  43.31494236
  56.12129433  19.79867618 -22.73614588   4.17295188  44.87985481
   0.67235016 -26.45856141  31.10911427   1.82471919] | 0",-50.0
52,"[202.35836971 349.31300427 253.14489698 113.49193955 291.60506382
  24.18083163 137.07029898 183.77324739  45.6493166   31.30342632
  42.07396529 -13.55845826 -40.48619902  -9.70292917 -23.82590939
  44.70172348 -29.7916425  -41.90818977  13.06574207  49.60827866
  56.56220354 -43.19489154 -21.03709193 -42.04427787] | 0",-50.0
53,"[211.67380517 299.50622665 181.46166549   9.2771625   11.62028963
 240.72518152 344.4059778   13.45022452  -6.40096642 -43.98432139
  45.42965089 -50.25012861 -54.00028154  23.62460664  11.64899691
  51.89148795  -7.7636882   49.01166847 -35.24842748   1.19761903
  50.52400895  10.08499971 -14.07422292 -34.56566128] | 0",-50.0
54,"[251.97840995 212.13668709  67.59410652 109.70276917  19.54672757
  73.00137604 288.17805739 170.4394887  -39.94628964  48.31700408
  -8.98412689 -43.64634997   9.94365577  34.9327976  -52.40811663
  35.12370139 -36.52303298 -18.59515586  40.37526992  17.44008891
 -11.71749688 -33.57775979  -6.87344476 -14.66540994] | 0",-50.0
55,"[246.52417605  61.9429446  345.77059496  63.52396947 237.46685344
 247.53086397 108.74714374 112.04073609 -13.7546691  -14.78254427
 -22.42645827  34.12930098  22.08364766  20.60590208   3.56244226
 -14.58209871 -25.33262522 -50.34053641  12.6852937  -28.5713609
 -47.1822706   55.35965994  -3.04592286  46.42123726] | 0",-50.0
56,"[152.83239483  25.61871794  99.13308558 202.73535517  59.07025583
 199.71769563  78.5832047   73.32984667  38.80755026 -27.27302732
  19.74057176 -16.98111386 -52.3401904   22.92610369  28.555771
  39.79778426  56.35869805  18.64866357 -23.33510907 -24.57215537
  10.83899795  15.6178969  -27.12496248 -35.76026819] | 0",-50.0
57,"[210.71681371 291.06591601  44.52393707  68.09745048 178.99240184
 311.60492322 102.47643585 303.73629941 -55.49820008 -18.07965075
 -15.45745234 -10.45979609 -17.50889965  22.67040872  42.57528751
  40.61012597 -51.66357479  13.81663941   8.61696666  50.7899492
   0.45715139  36.53529659  42.57438593   3.59317811] | 0",-50.0
58,"[ 44.15834095 274.48467557 197.72511089  31.45475258 342.19583787
 171.95721137 296.53506704  22.76440237  -2.89423119 -44.06601728
  19.66578119   1.09850615 -21.70852684 -11.91827371  -5.91052127
 -28.5402733   -8.48924895  -9.0479755    2.76785903 -41.58320937
  -5.99761985 -14.59894537 -10.27200346  51.75993851] | 0",-50.0
59,"[155.62133865  75.19297201 161.06416614 232.14378649 351.15092621
 140.47712904 167.13225646  10.90539593  43.72471956  20.79353421
  42.02071713  26.91941476  35.96365074 -37.52332443  -5.34807569
  10.52424234  27.14764554 -21.05061912  -6.98658684  52.53037702
  24.41237334  29.72504474 -39.55923307 -29.60008643] | 0",-50.0
60,"[126.53266947 195.93131196 128.24260733 121.56776398  31.92133305
 359.6990992  168.85488481 284.42454059  35.59555135 -54.62374804
  31.98895875  35.51952451  41.48400087 -39.52392441  18.31257728
 -56.63797765  17.35128279  50.54351597 -41.48376864  -0.86441508
  39.76812757  24.72514136  46.79465053  54.01244611] | 0",-50.0
61,"[258.75469527 329.28175332 114.15728877 291.53047815   2.96720258
 255.59152538  42.03856442   8.36339162  18.852292   -32.95049229
   3.18784736 -33.93097619 -56.04921876 -28.30747996 -51.5071054
 -19.43310396 -10.711089   -16.59407436  37.93903024 -31.81742538
  -9.33582699   2.81902398  10.05358767 -16.98202569] | 0",-50.0
62,"[133.23051689 347.26995808 357.50917663 321.93375385 278.6457361
 356.4083687   54.42996191 232.96146942  53.06533793  53.57377721
  28.36035928 -11.5553277   19.92810143  54.26825035   8.24181852
 -45.97908155 -34.88155411 -11.85430215  -3.06957239 -27.73498375
  19.81853837  26.9004405   42.15217778  43.73430231] | 0",-50.0
63,"[ 3.15071490e+02  3.13218624e+02  3.14953492e+02  3.58223915e+02
  3.46127076e+02  3.51173247e+02  2.84845198e+02  2.84459648e+02
  5.17178645e+01 -2.65154603e+01  2.92954600e+01 -4.81336408e+01
 -4.33386055e+01 -1.74750902e+01 -2.70079340e-01 -3.07202682e+01
 -5.08502461e+00 -1.68892956e+01 -2.69361351e+01 -2.06977989e+01
 -7.46853182e+00 -4.54483861e+00  4.92637093e+01  1.10519632e+01] | 0",-50.0
64,"[229.13459639 345.96230471 265.79317789 249.06683691 255.27419479
  40.50322327  28.51181873  67.62720561   0.40656018   7.55560307
 -28.20234286 -20.48990157 -47.84042763  44.67438223   2.62241698
 -11.05624236  54.70237035 -47.816078    38.7780575  -53.31364262
  -9.27473778  33.15136816  12.43466674 -23.61463798] | 0",-50.0
65,"[349.53971191  79.72630516 300.32945569 235.85378132  24.3191737
 336.19294853 217.72522983  38.35016664 -43.12613544  35.66450211
 -32.65206084 -52.29772712 -48.60436379   5.23608449 -39.93795681
 -29.02486156  23.82964892  33.7863162   -8.19986749 -14.40130702
 -44.21780457 -55.39908721  52.06752925  42.51128181] | 0",-50.0
66,"[164.41944193 149.62577128 325.1022786  188.63056374  15.26621558
  48.33226613 167.7215925   60.48990382  44.13884076   6.75065162
 -34.0039192  -32.03239192  24.04585173   4.87129092  12.10362113
 -12.44881206 -53.68240454 -23.57580152  12.21693397  30.21190062
 -46.76234374  -0.6109331  -17.46128982 -51.3116971 ] | 0",-50.0
67,"[113.3735109  110.1388221  181.89855171 269.49483989  61.4827811
 259.36364762  40.59555377 242.23410691 -37.54661196 -49.28157364
  25.50641938  47.45185133 -39.54043639  19.79386772 -20.16780692
 -45.03133816   0.58251268  53.24335315  50.16741843   2.76993541
  33.54915837  -8.40333883   5.00625545 -31.1761116 ] | 0",-50.0
68,"[309.64643478 346.8727416  207.27374267  58.63991976  99.1019604
 280.77533444  22.5868499   74.97316286 -36.00541734 -18.63674489
 -15.35652605 -34.02336475  52.9223001   28.69787308 -10.8412485
  31.81960421 -56.70929849  17.84141717  16.98377081 -34.66534106
 -29.60871979 -10.42574418  12.47069599   2.94450821] | 0",-50.0
69,"[ 85.0942123  305.78732325 124.83468444 220.18527273  80.94672336
 239.75338221 253.03607841 193.98246775  35.2460574   -4.52521548
 -38.09806094   4.52855885   5.12503244 -29.75614601  46.43245926
  34.0461366   -8.58077007 -49.16295716  51.05904499 -21.1258195
   2.46165482  54.11575272 -18.31106098 -22.23577988] | 0",-50.0
70,"[357.72364457 309.86874377 123.2538235  104.2539516  222.08901037
 171.39596107 180.87018477 343.63818258 -23.92557551  36.76505049
 -40.67606462  29.27085765  34.8124565  -56.30481127 -23.16322736
 -38.49739137 -35.12973245 -34.26201839  14.81320499  21.5682211
  26.75439739  11.51502958 -27.80025987  13.94269055] | 0",-50.0
71,"[310.95018129 304.01549022 174.25470943 297.62246048 201.84775843
 314.1098268  195.69259685 191.86368843 -53.91474367   2.94387983
 -12.37429129 -27.25221915 -24.31844458 -11.59667425  13.54233901
  52.41013154 -57.04369089 -33.6026934  -23.1015166    1.47861984
 -18.2999585  -35.12317205  -6.92800089  39.45831019] | 0",-50.0
72,"[208.94891486  32.83186898 139.41745251 124.02252031 171.22713245
 237.78962086 247.20795995  44.65255294  25.25235     28.92585114
  -1.37484536  53.2346993   -5.79086319 -15.1731662   13.89188077
 -14.47188336  11.50357535 -39.99131767 -12.55564988 -50.67128491
  42.3430884  -22.07016145  54.14050532 -11.74053852] | 0",-50.0
73,"[ 77.8657548  161.63742392 210.25010688 336.82566994 180.68216332
 160.38252692   2.49942448 195.06745696  14.96979391 -26.43778056
  -2.43732568 -29.58161077 -49.29542184  -1.2544462   46.52184595
   8.46748797 -39.22367612 -30.32104022 -20.06935657 -31.82551232
  13.48024576  38.85296419 -45.72104725  40.2240427 ] | 0",-50.0
74,"[346.00541686 160.67350664 239.60593208 279.46344634 330.95154333
 138.35400571 221.10267642 195.5680825  -17.44971607  24.96328957
  56.64079169  42.65975646  52.82014097 -35.44353183   7.32968773
  24.57278033  40.63814341  34.21753336  43.1815351   -4.37745799
  20.79026938  -7.77137558  50.74194663 -46.6469955 ] | 0",-50.0
75,"[173.15877825  44.28208348  59.88235849   1.41402461  38.44499016
  70.33619524  42.2191273  251.44570984  35.6767623   27.53782692
  14.1501029  -11.59035632  10.65926152   7.31075445 -41.0656791
  24.39519541  33.65297725  32.58336962 -29.03766816  36.19444283
 -56.71878562  51.53064223   8.73593489  56.35970209] | 0",-50.0
76,"[148.38196651  95.01005554 263.56301184 289.89213434  81.30667433
 223.35381114 115.36158089 296.4078616  -40.41507968   8.46836223
 -35.84835714  45.83774786  45.02379422  53.50263396  -6.50110724
 -46.44104481 -13.19530051  39.35652671 -34.28544935  46.24413729
  53.38031893 -33.62017868  11.74427805  -7.55349937] | 0",-50.0
77,"[244.83534348 288.51825545 266.90450431  67.06334618   7.38901049
 218.73025119 178.11238661  36.28147651   3.44794096  36.17124067
  32.13542533 -17.40933599   8.60312869 -10.06314993 -22.85401787
 -50.09986786 -36.97735326 -42.44809573 -10.84853631 -53.24001318
  23.34588028  44.62877706  -8.95239383  46.39399164] | 0",-50.0
