,readable,energies
41,"[ 77.01691255 126.50365483  37.39953408 347.30487128 122.4625051
 277.25745917 221.05274773 328.7529364   54.7616359  297.98889011] | 5",-0.8873592615127563
42,"[275.1137706   47.86753665 146.29561693 267.89458485 155.13429152
 164.43310231 104.03285155 359.83609914 122.32240107 149.70450287] | 5",-0.8994892239570618
43,"[138.58036183 328.48070873  84.43514367 204.91362908   9.46442557
 106.85128813 193.39748937 129.5154404   67.00548446 327.35558898] | 5",-0.70473313331604
44,"[ 22.93418699 167.71839962 199.269352    76.55984995 337.87474966
 189.69177023 300.42232259 325.04637715 211.58560011 257.41915104] | 5",-0.9140850305557251
45,"[120.92886809  47.99220126 236.4731875  230.8304677  352.62917404
 219.27755789 240.9574116   51.72341066 329.15362261 295.7276294 ] | 5",-0.18008078634738922
46,"[273.95659267 318.14092248 135.84279469  12.97354818 331.54197584
 148.84307622  77.9898903   10.82151266 181.82551331  42.73272337] | 5",-0.2558833658695221
47,"[ 59.1269464  321.2905859  215.40025074 274.24827271 264.69623949
 160.41200602 161.95747292  60.73188376 145.68964254  83.78736489] | 5",-0.7089487910270691
48,"[252.12393078  79.64894325 114.42609451 197.89985126 180.78768974
 220.44043493 142.78114309 235.91167082  50.79468252 248.14590885] | 5",-0.9067672491073608
49,"[325.24335662 347.8381515   88.60347835 349.69584001  80.53321369
 344.38943508 279.08722586 108.23838025 341.22746731 175.45224649] | 5",-0.8662013411521912
50,"[296.97126023 227.27288854  86.83136164 179.43087631 132.96668399
 192.10077795  85.35791589 238.09876888 282.13832282 323.6093905 ] | 5",-0.005289475433528423
51,"[306.94295392  56.38521967 352.7079844   90.88059147  96.13562291
  68.47081594 317.70490051 322.56694335 338.19820009 118.0618552 ] | 5",-0.653826892375946
52,"[208.78504496 152.68085342 339.40852328 357.02498816 320.32452394
 198.76124057 161.79159495 148.74252537 244.9372672  289.51097244] | 5",-0.9377882480621338
53,"[  7.50418541 235.87759136 168.75893431 108.61419092  17.30379932
  16.79353273 314.20826712 355.04073989  80.0283293  337.14337983] | 5",-0.37702426314353943
54,"[326.96469042 119.7529044  239.38959631 316.16145534 170.20659291
 224.3532454   75.67847233 308.29809078 106.20698273  44.52501965] | 5",-0.38732483983039856
55,"[ 57.21443196  61.94320415 235.66991627 288.18110729 322.6619103
 338.06780131 183.26895085 100.84547228 155.435216    66.25048536] | 5",-0.7648263573646545
56,"[ 29.96939111  81.98613836 238.24685103 356.09191602 229.13347988
  60.88790896 318.46378917  86.86137349 195.2348649   81.08525007] | 5",-0.6166415214538574
57,"[170.96123683 237.50425556 134.32816927 242.79530622 117.01283377
  45.08987994 106.1851844  298.15469978 222.77980569  56.90558811] | 5",-0.4760925769805908
58,"[216.79955843  99.39232541 225.85079534  68.53410447 171.63696111
  70.95615467 284.29676505  36.02408789  19.70815932   3.15337175] | 5",-0.3532017469406128
59,"[214.71401799 340.31277885 133.31559054 355.84791799 251.00535753
  55.37669762 252.3033257   45.33136446 139.56859093 179.83310615] | 5",-0.22096486389636993
60,"[ 23.06129362  20.25126181  45.97654778  38.23560388  32.56658785
  90.42886325  91.04415401  86.88294322 279.08010881 176.58413542] | 5",-0.6729167699813843
61,"[209.68937931 296.08249552 300.90362872  27.43061344  10.91551656
 150.36993086  88.42959858 218.15643698 262.72512522 198.18877509] | 5",-0.5748029351234436
62,"[175.89409507  11.29153213 265.46925298 151.5385011  157.70939943
 138.05615118 229.85891063 138.58003033 147.25447986 318.99478173] | 5",-0.9231924414634705
63,"[352.53129424 296.72388443 229.34842593 208.70897396  98.45466702
 255.59821578 359.84987608 137.51583222  49.78996169  48.12775319] | 5",-0.9898080229759216
64,"[251.5907867  323.40959745  88.51523913 224.15750948  69.74715973
 134.8599678  274.79225629 198.70278781 329.4009301   79.42337944] | 5",-0.9563610553741455
65,"[268.71987661 146.33497248 197.67288088 141.55908929 268.7854018
 250.65261924 145.05021389  39.73715267 203.78578362  98.53109319] | 5",-0.9729055762290955
66,"[108.44899232 334.85012014 349.85379497 133.069543    99.33017068
 104.59728837 215.68617612 248.50785788 330.99599784 331.5728483 ] | 5",-0.1584058701992035
67,"[316.51638931 199.7525979   23.81395998  72.50221215 183.92168471
 258.77644988   5.55777593  75.71398567  52.93249439 262.18224812] | 5",-0.8120339512825012
68,"[308.72272682 228.5008541  347.174503   273.82310345 161.88749444
 250.28426031 193.77589551  57.43742398 219.54599798 142.95605422] | 5",-0.7152723073959351
69,"[196.72548538 248.74303495 194.055008   293.82574638 251.88744914
 309.2320645  136.20927532 317.51740499  36.79239493 251.11269714] | 5",-0.5741665959358215
70,"[290.71689698 191.76465068  91.28479524 209.86810806 328.3406935
  65.19744778  51.04648427 229.75696687 285.17930745 121.86092253] | 5",-0.5602867007255554
71,"[ 97.30999197 151.98577922 130.06145938  53.55403796 334.56006249
 110.49677866 207.74867668 344.69155165  65.80764322 351.62147525] | 5",-0.9769223928451538
72,"[150.60122156 204.42342641  35.32605622 122.5159445   37.4347469
 105.66824108  60.59022564 172.4564299  313.61495591 116.25470326] | 5",-0.7690022587776184
73,"[151.26545062 135.05234691 178.73155009 275.50904366 117.77094378
 335.60023519  73.68923437  32.20235435 171.5531137   51.61274793] | 5",-0.9775984883308411
74,"[208.64053546 285.1001319   87.28966733 171.1270975  339.21495571
  61.33909122 218.26576099 200.18246633 258.08745773 238.71781989] | 5",-0.6162437796592712
75,"[143.1474771    8.0546472   12.37234127   8.41320845 156.34557457
 136.07787249  80.59239728 215.88388961 156.20486904 113.87188567] | 5",-0.44590675830841064
76,"[350.01917753 270.22498711 284.63250619 344.69662649 326.17523666
 225.97924024  23.14800287 218.98287256 290.26670191 146.66048563] | 5",-0.4914439916610718
77,"[324.30443419 235.41013686 102.27680308 214.34071765 257.06780611
  92.88581526 220.61701627 280.39702392 256.56500857 263.89158492] | 5",-0.8607925772666931
78,"[ 76.51586354 355.04156589 190.37745657 242.87834402 144.07691194
 350.16314425 164.41319913  86.52454271 315.21972935 148.93731917] | 5",-0.6229252219200134
79,"[198.3083034  120.29697678 172.06511835 255.89820452 267.23161937
 317.90212905  56.55544529  21.30611942 195.20908776 184.92815042] | 5",-0.7583437561988831
80,"[144.17771187 267.66234112 303.63664695 258.39506896 132.14111219
  19.13969588 243.40189532 266.04755144 195.98149018 134.3587412 ] | 5",-0.8257150053977966
81,"[ 77.68685166  37.06758689 161.44279449  11.1169525  301.92928088
 212.52674918 214.87205855 355.58762631 202.35631064 304.82468004] | 5",-0.2563208341598511
82,"[222.27759873 186.85853263 156.91944024  89.84154895  47.68291663
 226.62259989  89.26153292 217.38506956  38.73085771  70.21610321] | 5",-0.18171139061450958
83,"[179.73063601  73.88650025 212.80196482  33.50379909  11.75064379
   2.3208573  311.61657917 112.85764402 299.18090838  96.38861311] | 5",-0.7061250805854797
84,"[169.60579945  82.07220877  74.26716036 265.47535553 124.57703605
 188.69646505 126.75129381 234.37752154  15.8686978  308.3531421 ] | 5",-0.9656275510787964
85,"[ 69.60241436 336.19875419 237.94767508 138.25881018 193.32532159
 279.0590823  141.98869088 211.64857445 352.89080124 229.6034652 ] | 5",-0.8344247341156006
86,"[327.03017144 294.16159361  60.6841034  322.0368214   35.24101353
  68.83468744 132.44536297 316.40668281 224.94303588  92.27415178] | 5",-0.41786858439445496
87,"[220.22364837 239.10279348 135.09988867 278.78301607 301.95938836
 298.65135016 209.52574164 230.68936601  58.81312334 247.49091101] | 5",-0.8133861422538757
88,"[ 35.88126499 166.30533912 182.46709666 149.77612788 245.95646803
 285.17662319 261.19447982  18.37107421 310.37756555 278.17307699] | 5",-0.32687368988990784
89,"[213.98412713 165.3206649  284.73712101  89.40251805 269.83180409
 311.90412649  51.666925   215.24217284 267.98017077 127.75518773] | 5",-0.4492872655391693
90,"[158.59085902 278.46978041 281.06839782 217.05370294  62.3449322
 227.74879199  10.2163274  293.99218761 224.38683673   0.76277822] | 5",-0.7173005938529968
91,"[176.33428027 240.70624505  96.64408951 193.09362791 208.04652757
 247.55704773 207.28104095 108.8395735  322.31840324  69.10552174] | 5",-0.3913416564464569
92,"[150.78728957 147.55350919  89.39174001 321.57315082 102.87551698
 206.18835776  18.53677824  84.92870316 175.70356012 295.6177353 ] | 5",-0.9212437272071838
93,"[321.15851372 214.93526512 133.16638825 154.36652726  15.26465317
 190.21838146 120.05503099  46.05204186 146.88076606  24.84964888] | 5",-0.9979609847068787
94,"[153.87218549 137.12926765  52.0013857  209.33827663 108.63242388
  78.8183203  111.58130706 212.16190096 242.88842219 194.50540069] | 5",-0.8918533325195312
95,"[ 58.5424393   28.19739461 179.99436692 102.27224735 310.85634815
 238.72688674  62.36622508 327.383784   112.07398226  33.09398774] | 5",-0.9050968885421753
96,"[113.34333831 340.60064719  63.37100055 246.03519279 228.56982171
 190.32326585 189.27930239 303.15182327 214.32190048 343.36783367] | 5",-0.7251353859901428
97,"[176.50464568 104.11353976 224.41686179 337.73378821 348.00468518
 198.22980722  56.98351374 271.53799536 275.88909269 351.32630862] | 5",-0.9622868299484253
98,"[253.47010961 114.06051546  36.20961632 257.39898833 285.08890307
  65.29213788 300.31659126 226.5436939   83.64776584  14.70083472] | 5",-0.9999892711639404
99,"[ 25.73923685 307.78441957 321.08141818  75.17788412  91.79858939
  33.98691203  48.07128119 324.68522407  97.60430482   4.10676416] | 5",-0.9944214224815369
100,"[145.78973214  48.90116283 254.69532624 180.41492898   9.99374155
 169.99733003 134.33141043  32.5057172  207.93608341 352.8329459 ] | 5",-0.6397879123687744
101,"[ 77.73121374 198.27770415 122.37037951 116.02847738 252.00477448
 116.20265039 288.87801881 334.50277724 209.49842088 333.46342098] | 5",-0.9595426917076111
102,"[ 60.60128053 329.72086618 357.69907319  96.24411363 212.30415331
 155.10829582  94.87330833  95.72308631  46.54776333  33.54094166] | 5",-0.943236768245697
103,"[209.64622618  45.46762674  94.90220003  55.29116999  82.18150909
 126.08229044 137.19502188  43.76550626 287.68941563  16.06789344] | 5",-0.9900864362716675
104,"[165.39380256 229.74611689 226.61793487 113.19306413 209.79642204
  51.94619777 338.96073243 216.33079571 100.97630456  36.39473494] | 5",-0.9726271629333496
105,"[ 94.04972776  17.11614306 257.05038549 146.42829016 242.04400909
 220.36533382 343.28521935  74.02104132 245.19935887  69.42770176] | 5",-0.9732635021209717
106,"[335.58301993 274.10573668  39.7839768   84.62207548 336.12290176
  40.62768639 271.39515607 335.88196683  63.6642274   69.56155617] | 5",-0.9732237458229065
107,"[165.5740171   48.70830561  95.28507311 136.89786403 143.97465034
 248.00274444  19.75844318 108.05490407 137.85372168 177.84225263] | 5",-0.9014379978179932
108,"[319.45669741  26.04702521 298.32153398  34.96031279 240.28741102
 177.08120927  14.97084575  92.44438059 356.98216288 103.55701959] | 5",-0.9160337448120117
109,"[ 17.819291     6.21742239 294.62556836 132.27414698 256.39574282
 186.07690992  99.40216088 277.03658815  79.09711497 305.18924821] | 5",-0.0888870507478714
110,"[126.57041309 130.05494338 169.48347076 121.64756791  29.50999623
 340.56708728 102.96384863 278.17761906 141.23344954 109.54354744] | 5",-0.2118176519870758
111,"[202.52705853 269.95829236  73.7929303   64.7976085  166.3652672
 192.59031127 104.564814   197.86796111 248.94072794 264.12807704] | 5",-0.901716411113739
112,"[ 15.96990436 126.95994243 182.3616868  134.28519054  49.68311021
 132.34750002 276.32173691 243.68519791 301.80422695 164.9332634 ] | 5",-0.8491000533103943
113,"[110.40176708 286.78670368 350.11005001  83.68204018 252.18213082
  16.25930266 295.61664247 256.69131243   6.13510814 215.88815483] | 5",-0.8061876893043518
114,"[ 81.78387916 126.88280227  24.2246424  162.88874554  47.32979585
 174.15590755 257.68236923  35.49894834 221.22519999   9.29995825] | 5",-0.9999892711639404
115,"[229.28445074 335.09835608  30.30978042  91.08696564  13.85053081
 296.57260257 300.07619956 177.20010237 206.01934109  84.20754447] | 5",-0.8391176462173462
116,"[126.03908585  14.5196298   28.1360627  153.82729749 117.44545431
 251.34294646 226.95344378 263.59334836 171.09764254  63.44744767] | 5",-0.931504487991333
117,"[259.67024115 107.47152395 213.59390795 108.36458484 183.02714485
 243.04502477  62.72937258 231.13917859 256.06298602 315.56808266] | 5",-0.1984945386648178
118,"[ 25.90616622 337.90884596  74.50082796 216.55490105  77.64042686
 195.53489143 241.68872997  11.92041497 329.25027981 222.0855543 ] | 5",-0.5216695666313171
119,"[107.0446098   78.32158797 241.10598187 102.06959564  86.03153647
  37.36531484  18.55393203 245.60442278 216.67659089 202.15993905] | 5",-0.8685080409049988
120,"[ 70.02343086  85.9126124  347.04518703 250.08531739 322.87047695
 324.98213922 154.18923923 324.23403543  11.37218984 335.33250225] | 5",-0.7459353804588318
121,"[218.90160697 342.75528865 229.95633645 259.5125084  230.75528098
 208.97610949 307.77943353  10.39239237 272.41612546 289.67501993] | 5",-0.9237492680549622
122,"[ 75.45750888  94.17259922 279.77293952 200.34847726 115.96689639
 325.17771486 115.46231252 165.04705435 301.61361367 295.85704782] | 5",-0.6558949947357178
123,"[132.40634893 265.16272775 226.82831153 259.03928558 294.43714712
  56.5145698    1.68739459 212.04229388  42.00529457  65.25662454] | 5",-0.7692408561706543
124,"[ 85.68521855  41.34222663 347.84639918  71.12049585  77.91718977
  85.68464118  16.19562845 204.74138173  88.74615053 271.57363529] | 5",-0.7436286807060242
125,"[216.01804135 192.47218315  25.72854032  79.58482462 346.65548376
  42.89256346 296.88065094 333.45666911  39.19253068 239.15019818] | 5",-0.7426741719245911
126,"[188.62339569 293.56593281 266.64444167  33.65263574 352.50082112
 306.12923569 253.10191141   6.17788561 290.06916282 249.05088524] | 5",-0.7737349271774292
127,"[ 60.9608317  196.60425317 261.12722659 298.25224171 121.79858339
   6.0766827  342.45294714 312.797956   259.81944344 150.58630078] | 5",-0.9402937889099121
128,"[ 99.69573971 184.1037566  238.17667766  52.17078805 285.51538008
 306.53160897 252.96899593 332.10862883 141.6123338  141.55177734] | 5",-0.8932055234909058
129,"[123.1731321  218.26838014 173.18913526 315.14159881 197.29681704
 161.39734277  95.52992173 318.44217162  61.97041562 301.64238562] | 5",-0.2826886773109436
130,"[245.80185987  33.96270948  97.52455918 351.4543988   29.56518416
 111.75140244 119.16090458 242.94548842 257.32052994 301.48865172] | 5",-0.9266524910926819
131,"[281.87964671  39.72084217  57.89253314 253.14893044 282.50577653
 147.75402624 280.34755969 320.87779977 285.54164535 271.38452465] | 5",-0.611670196056366
132,"[299.62877755 237.50533837 173.54746747  24.64575407 189.42760948
 111.64859079 152.65974495 209.39174335 253.75826527 140.23171032] | 5",-0.6617810130119324
133,"[ 21.44018601 300.65888938 271.34379305 334.37959159 356.44999552
 286.61940503 137.83170115  69.92705325  86.09547022  38.45734278] | 5",-0.6723201870918274
134,"[217.5251531  237.47559972 259.40471436 188.01799868 234.9515443
  29.90157098 326.17693055 290.93086951 308.74132224 112.3160132 ] | 5",-0.7163859009742737
135,"[275.37719734 163.65473076 290.14284691 131.34710589  85.67390776
  96.26507913  72.80144274 186.38894028 150.40247307 136.76001715] | 5",-0.3182832598686218
136,"[182.22375068  78.52651732  98.09348297 252.66716304 210.38297136
  20.54740834 272.04123368 239.16355803  20.10126039 128.25620305] | 5",-0.6164028644561768
137,"[271.87001814  13.4399818  202.93593415 262.9106878  342.76919491
  37.83226072 281.97504351 222.82501471  10.52195423 161.38568045] | 5",-0.5761948823928833
138,"[ 17.43686506  59.5454289   26.74703081 270.38890528  29.05958624
  99.83319727 122.13079378   5.33466461 179.74023925 144.54382412] | 5",-0.729987382888794
139,"[327.26359999 355.5121386   19.58454292 334.87930554  73.58235193
 340.67270933 211.00050243   7.63930704 163.77647888 199.61746944] | 5",-0.20716449618339539
140,"[152.37376493 295.30649724 308.54038491 358.98718221 129.87049094
 217.07572347 323.95961892 277.244745    99.44840126  43.53696084] | 5",-0.29986950755119324
141,"[132.1314748  187.9946153   52.48809132 253.9341941   34.71927587
 177.94701771  80.55360181  18.70980059  96.46228353 154.17880634] | 5",-0.18103528022766113
142,"[ 78.91789445 186.8649735   68.18948728 204.50977002 230.49434043
 176.20590687 235.05676655 291.85022663 259.49379004  20.27930976] | 5",-0.43731632828712463
143,"[252.00003798 282.58329598   3.00465121  48.7513358   29.68044042
 316.07491684  12.55503881   7.26853022  94.7425612  358.28907859] | 5",-0.9669797420501709
144,"[219.93914367   2.99466912  98.58502437 250.38756692  78.49350383
 138.78302356 328.58567872 239.81616895 253.32447996 114.77212191] | 5",-0.9429981708526611
145,"[295.55140733 222.6339092  302.74186849 165.76737976  43.9107261
 156.68724796 164.9781514   79.42614567  35.60995258 337.64215439] | 5",-0.7876943945884705
146,"[ 44.12039925 153.08641321  69.32180287 260.01980021 128.2464632
  82.48933525 165.38961566 210.44842871 266.66128127 191.6678496 ] | 5",-0.8524805307388306
147,"[177.75455664  18.44062283 326.05274405  39.42822321 140.78771504
 156.67612841 152.46944222 349.02929551 320.06252472 129.3948607 ] | 5",-0.682779848575592
148,"[146.95856192 212.39675702   7.98361688 135.25608144  95.79084862
 136.38189787 335.02978098 259.83829112 293.08174753  39.16793472] | 5",-0.3477531969547272
149,"[300.24482646   9.14805485 152.88060595 278.34436083 283.76329996
 219.63879931 325.7741543  303.70997267 125.62540542 245.65815269] | 5",-0.8072217106819153
150,"[297.04643329  97.99175414  71.51584086 265.00412347 112.4316483
 332.99541278 332.11388488 322.50394168 113.10944896  62.9113015 ] | 5",-0.997762143611908
151,"[116.89238338  79.89739457 137.08193762  74.76661111 277.16673422
 253.22359488 351.91343487 201.11406998  29.96196351 348.21228195] | 5",-0.7640706896781921
152,"[130.8869392   52.0359328  161.71544198 212.70041357 200.29536935
  33.68385335 339.42061271  15.05658512 103.73764759 287.39198822] | 5",-0.9115397334098816
153,"[112.22975839  97.59709897 203.74555745 139.85811264 238.65643015
 227.48076216 353.80298303 343.20587258 306.17951636  61.9605633 ] | 5",-0.9732237458229065
154,"[170.05833682  81.75612127 169.28475324 355.89206469 297.03352059
  83.94043945  47.19228047   6.31251228 129.75767989 306.10795647] | 5",-0.14719060063362122
155,"[355.92311473 272.43581371 190.92155945 188.41104146 334.98009864
 106.91856914 279.45882276 112.15281949 121.53685054  24.34049926] | 5",-0.01893075555562973
156,"[230.83977042 203.7435389  192.84861537 220.40733948 116.97994322
 258.16301647 189.20603814 254.54194387  60.85766852 274.25913271] | 5",-0.8612300157546997
157,"[199.73944296 240.51135243 254.35928094 162.96981624 182.79157845
 229.76024536 118.99821949  73.09333452  35.58362584 101.72656988] | 5",-0.9485660195350647
158,"[305.98653301 266.35012518 349.85750695   4.6809472  268.15571665
 242.08798549 248.04948388  78.92737794  93.05211033 333.01694153] | 5",-0.13494127988815308
159,"[350.57362861  77.02857533 339.8819337  230.54740736 321.6054986
   3.57809341  62.35595248   5.39055924  90.23113292 111.18259795] | 5",-0.33606067299842834
160,"[211.68318666 357.84252083  22.71094271 155.56406433 202.75084968
 322.42832785  45.51991502   4.77062395  92.72581489 197.13193628] | 5",-0.3363788425922394
161,"[  7.55465367 311.00753803 117.36790798 105.38299553 333.98143255
 207.1478386   12.13630723 335.37860238 278.13374512  77.63422505] | 5",-0.7193686962127686
162,"[ 68.18364382 133.2291372  255.30345897 180.19566625 219.11517697
 315.56754626 175.41738521 105.91473259  47.8992014  149.62417666] | 5",-0.8156132698059082
163,"[ 67.05098035 247.87413926  13.68965617  91.00059107 231.11302898
 247.37456193 171.21847177 229.83069193  15.38744631 108.16482913] | 5",-0.524612545967102
164,"[298.1175982  268.79389856  75.56058326 348.54428742 288.14750276
 303.42758852 166.22417279 359.39461301 199.43525729 312.18748053] | 5",-0.9585484266281128
165,"[279.80082035  55.00801129 248.54061182  19.07286248 310.05531085
 312.15807656 276.79455357 245.8964375    3.89604236 301.59628867] | 5",-0.18799512088298798
166,"[148.71380442 151.80257989  26.53904153 337.77476935 278.7201888
  64.42863486 159.5485335   81.9289114   87.97548662  33.24644758] | 5",-0.7477250695228577
167,"[324.69280558 357.8653373  280.26025986 184.65082425 308.35518751
 257.79289535 103.97411557 139.88435422 277.11784372 351.07319866] | 5",-0.9664627313613892
168,"[295.60393832 283.49800539 146.85670331 136.7357463  297.09793974
 317.13607871 280.56975303  88.25075691 158.73661207 128.33362643] | 5",-0.8964269161224365
169,"[350.57078725 357.52400178  19.13241171 152.97697627 273.72538074
 168.53440596 209.76012277 226.63153696  97.65051788 315.65908127] | 5",-0.6063807010650635
170,"[340.88691089 321.42584732 289.85804168 265.12442405 156.89272373
 203.29680355 227.44034064 179.05471366 182.65481803 211.79128807] | 5",-0.6696953177452087
171,"[324.83020485 196.26235439  12.81930885 293.55728215 151.0067226
 168.34166076 286.56968808 350.07116574  48.69722705 309.20561437] | 5",-0.8627015352249146
172,"[255.73811855  72.17864241  94.00347691 255.4203235   92.57670184
 331.98722221 161.26092021 104.15923373 273.86121955  24.26150129] | 5",-0.9923931360244751
173,"[ 80.41139363 137.70848454 290.51655023 294.52257229   5.31686514
 335.52957688 115.60560989 263.44509546  59.00777007 232.5129482 ] | 5",-0.8425776958465576
174,"[142.81798877  51.02544729 188.96846686  24.68795098  36.9886299
 105.64966661 171.39414424  75.03600743 208.71650083  58.83692974] | 5",-0.7347996234893799
