,readable,energies
10,"[1231.21667533 1281.68357707  756.35203533  918.38122523  985.9699359
  787.59670836  430.2005577  1276.16325426 -142.97979231  161.24993362
  122.99739088   48.59781023   26.68372884   42.59753344   76.03357022
   57.06034972  -27.95483388  -32.56119883   50.09629568   53.84108691
 -117.50963441 -110.55444594  -80.08969172   10.92591211] | 0",-50.0
11,"[ 917.90595335  846.65642521  822.40881653 1338.51162523  888.5629689
 1010.26300633 1086.25809526  838.15229328  -73.85183704   -3.14232415
  -76.32907835   24.5788148   -54.44093461  -49.45942493  -13.23838535
   58.73972248   -5.93173584   81.05209269 -138.56516784   38.02632688
 -129.54568448    2.09209377   46.800142    -50.36966717] | 0",-50.0
12,"[1000.45835173 1035.2878359   740.57336944 1208.90654543 1201.54218082
 1188.17752235 1034.53913788  796.35230054  -68.01000357  113.07524337
  163.01484085  -44.10248366  109.90135692  103.32954697    6.65003269
   17.5225976   -30.15375181  -86.02490754   -4.55066476 -109.36776888
   83.24624998  -43.75091675   13.49320263 -119.52934866] | 0",-50.0
13,"[ 957.99042114  810.0334973   971.54260928 1304.30592859  730.56643196
  815.1476151  1351.78415811  653.79417679   33.12214178   20.77804334
   42.1804616    -8.07879215  118.98121232  -37.57650428  104.98743879
   -8.7509818    57.07301631  -36.60726629  -54.84195892   30.81151952
   -1.51985711  -18.63912179 -123.24105104   40.23422993] | 0",-50.0
14,"[ 953.70761932  430.65402762  921.22979661 1293.22473896 1104.9611203
  735.5244936  1243.13748645  840.97174073   -5.73725303  -27.99500563
   75.68217065   50.13219856  -34.97900725  152.58802432  105.69663099
   17.59802338   48.26708564  111.15858301   50.53317165   45.51404129
   46.84327465  -20.05999238  -63.84843761 -181.65280151] | 0",-50.0
15,"[1218.47088664  747.39787589  889.07501452  560.40221355  832.29166312
 1381.92157552  822.54536567 1265.73656068  151.11364603  -69.92404114
   -8.09910854  -83.27113919   10.43291247 -110.96332156  -80.65208949
  137.78011956   26.84617123   28.82167367 -105.71857639 -103.79578934
 -100.18034482  -12.9314264  -129.6388346   -69.46205397] | 0",-50.0
16,"[ 836.19891382 1518.55497462 1013.48073576  863.74992984 1060.40184042
  542.11763322  872.14636335  829.24091815   71.58273209   58.64501508
  -12.79089184   41.3629665  -116.31648232   62.12134914  -82.88672248
   19.75257582   96.12338321  -67.36119707  -46.7808638     9.29978408
    3.52213048   56.43687639    4.90609073   46.29134755] | 0",-50.0
17,"[ 1.11549655e+03  6.74447849e+02  1.05987204e+03  8.09103116e+02
  6.70558248e+02  9.34823622e+02  8.05573548e+02  1.09110043e+03
  3.45934738e+01  1.20141388e+02  9.13815585e+01 -2.92216461e+01
  2.01692317e+02  1.26471252e+02 -6.48364586e+01  4.55266259e-02
 -7.02299721e+01 -2.18111709e+01 -9.95069770e-01  3.92407755e+01
  3.96203564e+00  3.19574169e+01  4.07324376e+01 -1.21820112e+02] | 0",-50.0
18,"[ 771.55805816  590.94774842  701.69145208 1066.73457325 1064.66245778
  921.93718564  786.12133286  749.45288857  124.02943246  -53.65968733
  -60.75465561   41.78323146   65.66652468   79.1517155   179.24648488
   61.07362544  103.61465273   -2.88220323  -88.42431201   34.2564552
  170.75175129  149.22956567   39.90696483  169.7903202 ] | 0",-50.0
19,"[1056.30722397  955.97207292  980.41999739  715.39843963 1249.39809249
  733.3701973   905.10552315 1042.41297996  -78.07670519  -48.65887212
  -21.9034741     6.46305967   97.79073484  122.46648027  -22.60117793
   50.3290412   -91.98260835  -61.81006327   79.84942615   49.60940564
  -17.45816159  -15.61287671   14.45812053   64.9796672 ] | 0",-50.0
20,"[ 682.4491153  1282.18125198 1060.66062263 1161.41968255  649.99489772
 1025.03839939  922.22350717  821.07862353   -8.29953362   46.96898428
   30.750724     83.03174106   73.15412639 -100.38889782    6.9878675
  -26.70404865  -86.41451519    6.68568969  -15.67971011   10.18811507
  -32.74020784   20.9592346  -114.001096   -145.30447452] | 0",-50.0
21,"[1067.04318852  897.07677238 1009.7197604   725.76814211  739.93280698
  389.30206797 1146.49336962 1083.57093491    9.48396696   -8.73898457
  -43.07878857   46.50130074 -100.28105596   15.87758752   71.54064446
   49.02794481  -79.01933277  -93.25290059   24.84309531 -119.02372342
   24.76660061   46.36816328   22.01594683  -35.12371164] | 0",-50.0
22,"[1166.89443434  963.6398072  1013.71777065  961.91313538 1107.54151113
  602.9268074  1015.91097171  881.10751689   26.97684299  -66.60263626
   87.33693907  -30.63049901  -35.25729989  -63.13105601   29.62200792
   11.8124126    33.42936027  -38.06919315  -91.32135041  142.49748533
  -13.42660829    1.86659508  -79.20429429  -58.96813767] | 0",-50.0
23,"[1113.1824824  1163.89756589 1141.58142542  697.32308165  994.86229579
  975.82562966 1159.34953417 1023.14845872  -62.56645891   95.33304153
    3.29555603  -19.00922925  184.57031681   10.03010206   98.08429637
 -115.73285632  -52.09823095   -6.97573026  -18.10551326  161.44400662
  -95.61587283   56.61133992  -82.03801001  -38.1795212 ] | 0",-50.0
24,"[ 565.20553042 1218.38061886 1162.16761558 1215.07513516 1194.92859061
  820.38046891  370.4477679   976.40526684   24.83974852  -55.30884675
  -11.73753324    1.38698261  -86.70971597   31.40360812  -27.28700189
   -7.70699763   42.90696833   29.19756631  -80.84912679 -126.32475851
  -54.63861736  -83.23352534   10.20389281   10.14382129] | 0",-50.0
25,"[ 850.55438685  686.7371627   807.00952667  781.12551394 1007.07128625
  769.74117319  378.92889576  765.12046826    9.52762553   72.78028281
  -93.05677854  105.94421852 -117.586556    -71.81247233  123.76178467
 -163.74157297   76.40933991  -54.76689514  -96.13289083   58.4730036
  119.95428205  -55.88668075  -60.35566328  -43.82892775] | 0",-50.0
26,"[ 985.69727475  915.55303514  841.97993129  852.26105988  793.81179802
 1038.56807523 1123.60852028 1004.29243744   57.82029023  -79.09114538
  -30.7498873   -30.73500774   29.76247418  -19.78520704  -61.40636494
  -16.72568869   11.69244375   34.95384825   31.79992644   86.40006251
   84.02110079 -212.29203291   32.26446468   35.34198399] | 0",-50.0
27,"[ 2.23593469e+02  9.35359218e+02  1.03341604e+03  1.26111378e+03
  6.21664202e+02  8.99018076e+02  9.21557099e+02  1.03263259e+03
  6.18461267e+01  4.29754512e+01  2.91977951e+00 -2.66145424e+01
  3.00327960e+01  3.23293344e-01  3.58128538e+01  3.31432846e+01
  5.00766247e+01 -6.43136418e+00  1.11590736e+02 -3.87193042e+01
 -4.84438407e+01  4.25844195e+01 -3.62766885e+01 -6.92161125e+01] | 0",-50.0
28,"[ 747.32569445 1031.33277388  704.22703686  890.10741128  784.38335025
  727.42705846  875.04673487 1224.05546788  -45.83065129   51.86674218
  -35.07498165   68.09592052  -32.08260748 -113.87497656 -169.12622091
  168.60447642   -2.94150976  -19.17561266  -72.0202945    63.44326395
   42.27954715   34.75067403   17.77309479  -39.40004526] | 0",-50.0
29,"[ 985.94567507 1398.58865778  811.81246105 1099.32342752  788.64932248
 1227.90113759  826.0921463   690.78227394  -27.43954733  -22.37297448
    4.51523315  154.05084594   -1.50300703  -50.1657587   -81.84431267
   15.36737239  -90.88779732  -64.08126509  107.81355933 -137.91471527
  -84.88056399  -18.19578446   -7.42620514  -27.80158492] | 0",-50.0
30,"[1172.08373886 1256.28390672  611.9108011   417.11861442 1029.63615489
  724.72525419  917.65263529 1150.26931676   -9.49186608   -5.26400972
  -67.29570921  -97.50213885  -72.44241385  -47.85716842   31.38581548
   88.84841212  -28.00508016  -41.19080475  146.18454439  -11.27683698
  -62.36789165  -11.01917834   18.3614507  -103.64267016] | 0",-50.0
31,"[ 773.19648393 1218.60683473 1092.5038388  1208.89955132  818.61396342
  642.70517343  763.84344145 1133.78298864   -9.18768702   12.4811735
  -42.70138646   75.22099627  -32.45387265  -67.07887803  -37.82812845
   55.10228134  151.67036109  -15.34227827 -118.76364348  -13.84188037
 -137.25929032   15.45043773  130.88441522  -16.22099918] | 0",-50.0
32,"[1074.95353113  816.13307479  950.90418183  527.76073951  417.29527044
  854.19547873  894.97214521 1175.18737682  -19.30687524  -37.69649363
  -73.84131172   40.63268609   51.1918307    88.36406975   76.76921574
   30.84874405  -57.73972815   17.0774127   -54.62365925  154.00120412
  -21.30704832  114.94872328   91.85491113  -29.68171402] | 0",-50.0
33,"[ 7.27550057e+02  9.84183158e+02  5.86780349e+02  7.30051053e+02
  1.05493660e+03  5.36025760e+02  1.41471096e+03  5.59782633e+02
 -4.91954928e+01 -1.83415851e+00  4.86457035e+01  3.08245823e+01
  3.58399765e+01 -5.10819603e-01 -4.28804399e+00 -1.62929436e+02
 -7.21274124e+00 -4.11662331e-01 -9.21695438e+01 -1.26358199e+02
 -4.89513613e+01 -2.03067910e+01 -3.95278654e+01  5.77279734e+00] | 0",-50.0
34,"[1022.27692659  907.03415     658.90157368  980.72598986 1262.40561403
  860.83054306  799.33982528 1299.07498723 -145.86536965 -141.84445095
  192.34396001   59.39442344  -52.78107228   33.84850507  -32.12650852
  -30.97083709   -2.02118616   18.48146737  -75.24675292    9.9937757
   92.0278242    22.90300057 -142.87060491 -118.10823218] | 0",-50.0
35,"[ 534.00183852  903.89472185  908.84218304  706.01206582  865.44857056
 1159.16987287  922.43628122  997.20565173  -67.92987862   40.24470402
  -31.14977439  -30.43521366    7.40335132    4.68728562  -96.15560804
  -25.21163525  -44.24166242 -227.27380697   -7.66737912  -51.54123585
   28.29171588  -93.07670903   38.10472721  -16.95400484] | 0",-50.0
36,"[1326.16023899 1003.33642953 1023.79257288  994.04037814  717.70611466
  795.28886741  855.14635035  892.64742203   15.8397995    18.51196416
   70.74623882  -19.55775491   31.97989168   11.16712707  -65.7246291
  -75.60740056   72.33216776  -38.21186897 -130.29231978  105.40742029
  -22.16864595   23.41538087  -47.80023196  100.42785722] | 0",-50.0
37,"[ 6.93216608e+02  6.78999760e+02  1.14481194e+03  7.94498369e+02
  8.00310204e+02  1.21115100e+03  1.03936835e+03  1.30881877e+03
  1.54169937e+01 -6.46656356e+01 -2.02330694e-01 -1.34135353e+01
 -5.20653368e+01  1.74930331e+01  6.47916116e+01  5.83034783e+01
  2.59887776e+01  4.08794779e+01 -4.67448106e+01  2.54236204e+01
 -6.59097136e+01 -4.57103853e+01 -9.78631212e+00  1.05844245e+02] | 0",-50.0
38,"[ 743.40079455  795.78452058 1012.03590487 1163.07193263  663.39507318
  686.65050126  491.75012439  455.18391437    9.76439063 -106.03148785
   -7.25372579  -75.4223844   -41.00961691  -53.03868994  -11.41112191
   11.52360147  -25.83054259  -25.96123826 -107.52055105   93.63211269
  -39.12108326   76.98996063  -10.54972578   58.32464506] | 0",-50.0
39,"[ 9.49173904e+02  1.01457805e+03  6.87587658e+02  1.14845227e+03
  5.67991264e+02  9.79401042e+02  1.11514083e+03  9.89771783e+02
  6.92921462e+01 -5.94221540e+01  8.38859655e+01 -3.54149099e+01
  5.73188109e+01 -9.50218376e+01  3.96746701e+01  1.12406301e+01
  8.30642801e+01  3.64227146e+01 -6.15089339e+01 -7.46992450e+01
 -8.71370399e+01 -4.19469238e-01 -1.28383145e+02 -2.23099592e+00] | 0",-50.0
40,"[ 899.49799248  740.14006224  896.83990142  669.0247883  1020.97525645
  811.55356956 1007.99276073  553.46733124  -21.58705876 -126.17461729
  -45.95871734  -89.47355201   20.68958556  113.05422688   27.52722988
  -67.04217942   86.63394185   87.74966008   24.68458028  -37.21440522
   29.34246535 -127.06654438  -33.93803519   29.9472103 ] | 0",-50.0
41,"[ 546.84128276  716.77578826  962.13607275  703.47702745  852.40493098
  918.72317182  613.29110037 1401.87709333   -3.38451924   78.37043748
   30.55394284   11.81827632  -49.77670088  -84.85548353  -36.15562686
   61.93411317   18.96018849  117.97665542  -77.63444362  -19.26274197
   54.78371107   66.62458849  -25.95555213  -37.24377162] | 0",-50.0
42,"[1192.98444557  712.95306798 1132.13194067  691.37354975  910.59644883
 1384.94423476  312.98281826 1110.68208675   31.9213911    23.14544496
   53.65523404   -2.15959653   44.63849983   33.92795725   86.52984293
 -113.39448641   26.86892259  -41.61650654   95.80147639 -126.3843041
  -32.04180392  -18.13838355  -64.72226469   11.59004213] | 0",-50.0
43,"[ 708.29487897  507.18083312 1044.10785042  612.57147164  803.06998283
  718.59813737  385.49508445  932.31349974   -8.20081689   65.71491657
   11.01714977  -88.62830927 -114.03246706   95.21953745    1.81523547
  -50.15657551   16.88086376   19.20010572  -90.10791949    8.04599016
  -40.4194066   -32.37992561 -215.45790756  -84.19584435] | 0",-50.0
44,"[ 7.80792310e+02  8.41130857e+02  6.30016813e+02  1.02664366e+03
  9.79732935e+02  8.81629944e+02  8.53979372e+02  1.07669616e+03
 -4.73180752e+01  3.57127984e+01  5.48350229e+01  9.77751142e+01
 -5.18748291e+01  5.93197831e+01  4.47470828e+01 -4.26403280e+01
 -5.48420614e+01 -8.18068013e+01  4.19220038e+01 -6.38952927e+00
 -2.53936188e-01  7.05045594e+00 -4.83049420e+01 -4.28504041e+01] | 0",-50.0
45,"[1130.72208034  475.26128275  968.62956092  711.02050694 1031.32610761
  845.5332689   784.57426769 1109.69187324  -23.21094306  -50.66812594
  -45.88801805   32.290375     65.42542583   63.56406268 -132.35843834
   29.18346538   74.29976768  -56.58132465  -17.61347327  -65.6170946
  -46.11808956  -25.33697605   69.60915576 -125.34241338] | 0",-50.0
46,"[ 774.96736074  875.8204587  1175.55893911  905.58817163  678.4810486
  778.02367915 1120.22140215  942.21049849   10.45765483   18.49370706
  -89.15924037   27.4487715    49.91883028  130.62602916  136.19100775
  170.10392151   52.89683033   51.82557663    3.72137051  -11.97634056
 -189.04969147  141.04378885  105.71994926   62.51472706] | 0",-50.0
47,"[1295.19172416 1014.24221989  908.76688703  804.83894719 1210.86609938
 1043.3887681   402.08670678  889.04408743 -101.34050026   55.80052133
  -22.81859651   43.87691666  -87.6849577   -13.11691043   81.47531853
  -54.95742327  -93.0004568   144.70970164   66.63584464  142.78883388
  -11.33451451   73.50388672   30.01380465   87.78273185] | 0",-50.0
48,"[ 980.84904255 1233.81695567 1010.77499731  954.42954299  757.35219359
  495.09948523  823.504816    922.8298094    36.89187344  -14.09043096
  -70.29528241   36.48628315   -1.69413963  -51.55355069  137.85439104
 -126.0794591   -62.30004055   33.09121468    7.61202726  -32.96000333
   45.72744713  -36.03009482    2.887763    -70.11324421] | 0",-50.0
49,"[1110.12321335  718.1964676  1274.70061023  716.7204364  1025.43935881
 1338.90865047 1063.27073844 1056.59070415  -17.68125265  -27.08533372
 -129.64697618  -47.38566339   83.64263318  104.87635942   45.67047311
  -49.50367773 -115.46448452   81.03902654  -36.57465214  108.45756421
  122.30571128   55.50295389  -17.53579352  -61.84043029] | 0",-50.0
50,"[1012.16780948  896.17092537  556.99679051  990.29054965  613.96543128
 1077.93936198 1071.0191236   792.93196037 -111.00575752  155.89726464
   43.25451226   69.99255477 -124.84692414  -34.51768944 -110.73852637
    9.21258989  -78.11617003   12.74104171  -42.85585119 -164.53976254
   83.49152207    7.68717642  112.61894575   44.37814326] | 0",-50.0
51,"[1238.13363523  575.18984631 1314.72803228 1032.58034891 1079.47260285
 1350.16021233 1012.72679216  794.61420864  -79.35691487   -4.60932584
 -111.32841566 -152.024643    131.4371551    91.51642061   -3.05192318
   58.99503496  -23.96330548   69.11378946   93.91627588   60.3295583
  -39.77726295   -6.27086156  -29.19846106   94.87358153] | 0",-50.0
52,"[1068.0586464  1040.1991244   463.93600949  687.86742241 1050.18693735
  489.42523728  800.91410193  705.57553477  126.87109168   48.93184063
  -11.37492533  -30.78129251   -7.92610327 -119.88574793  -32.22621903
    5.34413808 -120.63258814  -37.97128239   21.81879342  -63.47361732
 -135.09720759   49.99920112  -25.0028227     3.14624809] | 0",-50.0
53,"[1114.56283631  754.28041163  797.43873775 1064.02184068 1232.53747
 1354.19854802  862.03194601  961.78276073  -23.68472597 -109.14568528
   34.8669819    25.25168064 -122.04457949   57.9653976    26.03919463
 -104.61815778   -6.21894871  -19.60461001  -74.63074499   36.62531848
  -38.78647571  -61.41202717  -41.74981134 -132.62094983] | 0",-50.0
54,"[ 554.54939713  819.24785962 1033.36445463  805.58698951 1155.13459711
  880.09014656 1146.98109977  522.70754699  138.65207517   59.12765674
  -95.64399955   20.31931418 -101.68978248 -143.82291086   39.84134379
  111.4154391    33.98197039 -127.87917296  -47.43237846   86.8811059
  -48.9694579   -64.50953162 -104.49251645   24.63716169] | 0",-50.0
55,"[ 697.05697748 1117.38605402 1235.37194386 1123.46251816  844.65173737
  420.73733061  971.18142888  702.44430285  102.58360835  -92.178867
 -111.60316685  -10.87621565    8.83782082   83.92395501  -53.83607696
   46.49843206  106.39516127   60.34698894   -7.19494859  -10.53645472
    7.52841209    6.86759812   10.82264648 -146.90133176] | 0",-50.0
56,"[ 6.03782821e+02  7.24226924e+02  1.13490183e+03  9.80835054e+02
  9.07956499e+02  1.10798301e+03  1.04846693e+03  5.61638423e+02
  1.71629335e+00 -8.88239532e+01  3.53674025e-01 -1.15425634e+02
 -1.32745218e+02  2.40870241e+01 -1.86768176e+01 -9.79616808e+00
  4.66054919e+01 -1.05187208e+02 -8.84263611e-01  5.34379862e+01
  1.53674783e+01 -3.56099391e+01 -4.93920417e+01 -1.48588033e+00] | 0",-50.0
57,"[1153.86844397  667.24052432  916.98742951  980.69047288 1190.2105145
  919.24816748 1098.61101147  509.67232221  -73.19998428  -85.86981443
    9.98896383 -144.19529278    7.71122893 -139.23411657   18.55696486
  -71.26805161  -31.94659792  -19.42775251  -18.47070299   82.31643584
   92.13889673 -128.32547118   -2.4237097   -42.66353014] | 0",-50.0
58,"[ 498.55616201  940.55409566  772.88415304  924.49615699  693.57325316
  825.5831606  1053.43286181  635.670625     30.09762131   57.003987
  -87.74862872   25.6049995   -66.95282006   18.25587988  -75.95093176
  129.25037442  -31.16517647  -87.96004357  145.66326435 -100.68760931
   90.11677825   18.81225001   85.72448167 -116.38012602] | 0",-50.0
59,"[ 755.12828399  806.54436346 1064.51667422  846.55353524  928.37865508
  961.08411434  823.68966824  740.91389535  101.97128872  -21.09973159
   -6.78342286  -16.15205867   40.79756686  -49.97492321 -140.40452413
   13.62813302   80.1098681    44.72950527  -70.71889757  102.67668334
   46.47055123    7.23609707  -37.85941755  107.16048396] | 0",-50.0
60,"[1021.43129452  889.2068645   384.65084575  448.6477785   578.30982208
 1292.48434645  851.89998876  859.09212331   59.83134381  -42.45853226
   27.64209659   38.82548975   25.35372026   23.33053626  -18.31713984
   15.31851263  -99.30496729   63.30305383  -11.58609429    2.41213936
 -137.34741342   62.3906635    18.21723808  -44.79737686] | 0",-50.0
61,"[ 836.34562628  661.66922098  784.44760867  919.03178709  647.77399341
 1040.95186589  844.30842474 1218.61000394  -19.59886582  157.07589574
   82.40868437  -97.71044596 -132.51647526  -19.76645476   47.36510793
   56.19800419   99.20500747   30.03118406  -35.23915208   51.32736897
  -11.82671502  125.78227757   90.8013886  -176.44450906] | 0",-50.0
62,"[ 920.07401932  795.30345669  915.62543515  568.3914585  1266.0043041
 1083.50099378  907.12469099  947.90206781 -158.51676513   47.75798724
   -3.44103564 -143.24883346    3.79274257   13.32693533 -102.77962795
  -78.25261672 -127.82464073    1.34680061  -52.28550791   45.32231788
  -13.17701951   61.4454063   -70.40035804   30.39120333] | 0",-50.0
63,"[ 5.64213241e+02  7.76065928e+02  5.33527441e+02  1.21579291e+03
  6.41407547e+02  1.13374867e+03  1.02247364e+03  6.68893485e+02
 -1.59845100e+02 -2.18165258e+01  2.46887979e+01  1.72397151e+01
  6.88052220e+01  5.47720690e+01 -4.90120373e+00 -5.05337659e+01
  2.71308774e-01  3.26092390e+01 -2.56872281e+01 -7.34703095e+01
  4.19649316e+01 -1.00246768e+02  1.40595728e+02 -1.23886736e+02] | 0",-50.0
64,"[ 3.51211824e+02  7.86942158e+02  8.68770884e+02  9.85211949e+02
  6.33550152e+02  1.19954602e+03  9.59763210e+02  9.33349503e+02
 -1.08062042e+02 -1.83988118e+01 -1.23894973e+02  9.79095187e+01
 -8.11197389e+01  3.32912334e+01  3.63914084e+01 -8.71200464e+01
  5.70208917e+01 -4.45543417e+01  2.29432884e-01  1.14979404e+01
 -7.08623657e+01 -1.36593299e+01  7.46135875e+01 -1.67039516e+02] | 0",-50.0
65,"[ 566.47097323  754.21003336  763.48247961  885.45261004  670.37071805
  637.72039209  357.61736683  866.50632098 -122.67210995   91.91528317
    7.78494375  -84.73888537   85.48093078  -35.21174936  -59.08515247
 -165.32617686  -50.72916393  -86.66103038   57.43924081  172.77545438
  133.25759176  -40.85775448 -166.49045091   -2.55701792] | 0",-50.0
66,"[ 713.52538319  925.11863311 1373.19543512  962.75789318  613.15908647
 1016.26144238  731.82498994  764.86485526   68.89304457    5.65974746
  135.72894545  -62.62664654   -8.35800686   -2.56622843  134.7565724
  -50.35244826  -18.26586903  197.73718666  -31.63106367   -2.01002905
    9.6064186   -18.26212267   90.44748235  -10.30509231] | 0",-50.0
67,"[ 7.54198777e+02  2.82102549e+02  4.93002453e+02  7.66770205e+02
  8.27703470e+02  1.25882310e+03  9.64171797e+02  1.40329887e+03
 -1.23360566e+02 -7.42215757e+01  1.40780307e+02  1.67330127e+02
  9.07458114e+01  4.18016388e+01  5.61599669e+00 -4.93279335e+01
 -3.24537941e+01  1.25175265e+02  1.06752442e-01  7.17545933e+01
 -9.41645259e+01 -3.29700949e+01 -4.33232547e+01 -1.07441389e+02] | 0",-50.0
68,"[ 876.75980096 1080.56794662  855.68680956  675.92890744 1170.42886599
  899.27385299  865.38234505  896.40003724   33.2930092    12.12663204
  -42.89954391   56.70386507   13.70884195   50.5073228    88.90301265
 -103.24197029 -150.97786187  -53.55533911 -144.66589281   87.40774081
   34.94108262   18.37459198   64.91749199   23.80698977] | 0",-50.0
69,"[ 939.82397576 1258.29952287 1035.2704599   632.50715458 1086.29033375
  889.96064417  867.28638322 1149.40160953  -92.14783745  -99.72128781
  -32.24550407   26.44076194  -79.07580478   43.26209718   36.95942743
   34.23990565   67.28827797   63.81365145   17.88993542  -26.44919039
  -60.33545958  117.96996183   61.93473471  -60.62767556] | 0",-50.0
70,"[ 949.54557525  956.62645968 1115.71041737 1020.47047815  692.11274015
  746.99320084 1025.60044199  969.67627375  -37.24717305  123.5588051
  -87.59376101  -75.1138511   -10.83479738   81.80207478   16.67990252
 -114.68962688   81.57941062   -5.51598564  -37.02239494    5.30534602
  -75.3448959   -73.77545504  114.25541127   36.30798106] | 0",-50.0
71,"[ 982.56434894 1142.98800726  722.7884311   419.63122245  931.57846211
  826.12345589  780.13759538 1009.56610846  -40.45827038   55.6833426
 -142.4016851   -56.89114203  -22.15380054   76.87828703  -51.00126842
   40.24018927 -109.02561055   90.09851432  109.46526983  -91.45675208
  -49.90155332  -69.08481579   87.60639686  -61.79448361] | 0",-50.0
72,"[1148.46855105 1013.12731446 1012.73334914 1198.9121755  1097.80810907
 1002.39736048  817.45682009 1123.11040825   71.56804718  143.07746402
  -14.54879129  -30.04338961  120.76256664   19.25316604   79.14851897
   -2.1006076   -99.47261428   -7.28032596  -30.50141185 -113.43356875
  -44.26972084  -81.59756526    7.6163576    -4.31743771] | 0",-50.0
73,"[ 759.73068402 1330.82225291  650.85528299 1158.31899523 1029.52381194
 1157.45467577  586.95476519  561.78934301   54.37830861   53.96379467
 -153.47842144  -88.78072495   60.1791507   -51.49179211  -74.52512977
  101.81945362   65.7930676   -32.69779578   16.79372421   24.73718298
 -126.71939318   19.90388158  112.70915889  -22.42708323] | 0",-50.0
74,"[1079.01590908  952.25098586  878.66165347  732.08650423 1125.70107168
 1190.51464916  933.4102642   988.12740141  148.02599071   36.11234395
   48.72759748  133.12346051  -75.49992754  -34.6563013   -54.16063389
   86.94150527  -30.41241449    5.57995036 -101.08794719 -184.35763838
   53.29698379   10.36348359 -154.98369951  107.08380826] | 0",-50.0
