,readable,energies
19,"[306.95438083 150.43316794 181.60698824  54.38206179  62.70306269
   0.82305146 302.22397623 164.86339056  76.8944336  337.94087955
 289.83018134 114.53944468 166.87014112  99.5294756  196.6100825
 359.70712149 190.72826874 122.82346694 229.27665431   1.17948488
 355.97820703 202.52524853 160.14511319 119.49493817] | 5",-0.2031145840883255
20,"[287.1204199  302.30018748 142.14625333 192.95541585  41.61246307
 234.92642286 250.46422532  92.08329899 212.37776909 124.8130464
 152.92684269  58.79021124  58.12810637  32.80498877 359.57203401
 354.66667411 205.60632957 191.65800411 311.82246839  44.79539952
 302.10228958  93.76263761 344.68495369 223.5764448 ] | 5",-0.633502185344696
21,"[270.16668826  40.25079655  39.57273635 129.40072054   2.81713884
 321.42414342 328.61962476 254.3242489   91.20923969  51.16806164
 320.2937676  296.65183277 346.70966765 191.24875648 223.07772488
  18.88787728 201.38975326  37.88951819 273.98379412 214.59151172
  61.61110669  76.21798533  61.3724189   55.94316983] | 5",-0.43634986877441406
22,"[ 32.90528327 306.6432862  164.64918217  69.57803058 120.50577885
  15.27040419 306.57663722 101.72461644  44.7910965   99.46670617
 139.18439279 242.25498362 174.52967918  28.71885542 325.30761139
 227.94153993 156.67687609  96.59230302 269.50996557 213.08176671
 115.60782287 357.9414083   72.52965585  46.33534763] | 5",-0.5443134903907776
23,"[243.61338166 317.8968698  311.93100009 128.00716752 289.14024344
 277.6275771   54.80889398 103.24050863 323.33238899 314.49875507
  94.33155138  11.69258718 237.27490145  76.72643827 145.75707017
 204.23309635 288.08328532 251.61511583 244.93472637 196.26693744
 111.32414679 207.57936995  87.21017759 122.94862332] | 5",-0.052348505705595016
24,"[ 23.30175043  64.83029779 275.54408254 331.12081272 328.49215977
 193.62615408 231.84559409  81.51352661  12.75862945  52.38140376
 321.09050234 286.99489468 171.18057788 276.98574422  35.85256454
  57.7761877   49.4005043   76.73492136 282.58783806  39.67155553
 249.10494618 294.76515694 260.83614442  13.14575091] | 5",-0.05531776323914528
25,"[ 48.57911942  10.49716747 356.86063332  91.81461301  31.98438252
  23.78872926  49.68302825 248.95761217  67.9147839  322.34304292
  90.64574908 310.69149834  76.04056433  16.99964416 344.49764258
 307.19891526 197.54527565 284.83232018 314.09289157 359.78687078
 294.35841234 210.0182083  177.38423744 184.38608293] | 5",-0.4480960965156555
26,"[124.80013734 125.76510647 342.14404819 340.75984205 175.180323
 191.00959057 127.17723442 161.26407212  45.86504813 144.59065145
 234.06096276 172.24580417 222.35521381 355.11955663 147.24647488
 286.08287318 318.58987446 149.54645912 287.96379799 345.41335239
  13.80194084  49.80374501 184.04545775 112.33950905] | 5",-0.5424780249595642
27,"[341.91031912 342.17128015 346.16228263 162.1589635   64.85856111
 131.92365582 301.18576015 283.96562382 137.58703011 172.40306245
 215.2752173    9.45354189 101.9947231  285.94711634 265.10814088
  27.71671641 313.3212168   20.55343257 342.80697952 198.13503516
 239.05734859 325.60923938 236.53785573  95.48827124] | 5",-0.2707533836364746
28,"[133.05365598 234.51304615  69.48011299 145.94673086 120.80951736
 103.09199299 261.56338198 186.91206447 161.10678652 219.36569101
 330.66317638 212.63842277 157.11100655 128.81031899 266.71832383
 316.69856776  36.55319168 204.24410662 185.84279152  81.72873221
 274.88033841 357.81065116 339.48371    278.78309484] | 5",-0.228204607963562
29,"[323.52814221  92.82533075 349.35150286 356.81140815 134.30201329
 327.75743632  46.55578516  26.00423772 354.12770388 274.37213819
 118.15574298 281.96498628 127.74613454 173.61391474 103.02059019
 314.25936377 189.72515984 333.47274738 352.55200656 312.92163024
  43.13530838  89.1089292  205.02432915 177.72907639] | 5",-0.12208837270736694
30,"[ 35.68973283 152.06958929  22.73625175 311.22598797 228.18406628
 289.67846234 127.68779106 206.40526044 173.10044844 282.36742103
 114.6843813   69.78366026  91.01073754 255.28583708 258.80229167
 301.31897616 192.29626161 316.22915618  68.89070865  82.52656661
  40.32174856 142.89591759  10.77880349 149.48284274] | 5",-0.19720381498336792
31,"[ 52.08707725 355.6162275  342.04884218 123.43438638 113.30766105
 321.81120341 258.90561877 205.49475524 226.14800419 107.29102937
 322.90017462 164.82809215  95.99739354 322.92455839  85.56942954
 205.13937367 105.74706875 194.27219436 284.7693595  248.95727066
 103.98713026  11.58695147  75.85444168 224.32373899] | 5",-0.15664513409137726
32,"[155.60176014  20.88507924  90.1786461  342.55569686 292.12458531
 212.78387848  47.13846859 146.6137298   14.00172387 221.60848289
 178.91183657 133.0450809  144.52427567 238.06011365 344.49704153
 176.22616521 224.43100392 199.91682661 346.91420449  51.85747361
 358.63793051  79.30053166 353.80214974 145.28388833] | 5",-0.2286486029624939
33,"[5.61028460e+01 3.26559667e+02 4.77680891e+01 1.74724845e+02
 3.10447934e+02 1.63665403e+01 1.75697727e+02 1.90834560e+02
 1.06232528e+01 1.01586087e+02 2.53321430e+02 1.36923218e+02
 2.05141430e+02 3.26843311e+02 1.79337699e+02 1.54703785e-01
 5.63233382e+01 2.99986905e+02 2.15061319e+02 7.05035485e+01
 3.15605283e+00 1.01894647e+02 1.77349618e+02 1.49829967e+02] | 5",-0.28712987899780273
34,"[ 57.27638178 210.98923261  96.3456239  120.21459422 332.60305939
 215.33163466 260.47093421 244.96208447  26.22656038 323.95815726
 354.68027984 157.86240568 161.08153212 208.22132577 309.92998689
  39.79841946 197.00077297  73.28981493   6.22704249 265.28189406
 312.07644214  60.33000909 104.47490139 323.16272709] | 5",-0.18659932911396027
35,"[308.63755118 314.81288913 108.07967033 188.74680354 293.96133246
  94.9133469  167.26892855 236.1142984  175.74127278 321.92567055
  39.28853901  43.91915455 350.8303481  283.36048272  66.52683482
  34.59945705 236.42114146 189.1986579  238.76171068   2.74879597
 162.10092055 149.09557101   4.77341431 189.46518918] | 5",-0.3514227867126465
36,"[282.78039475 293.94648363 217.98084647 180.54350046 263.559737
 233.3536862  268.61470536 313.3542954  213.26027051 170.07810703
 322.76019672  24.77257703 320.23974763 355.80973359 326.45297948
 211.2792766  243.23750633  44.23349352 317.44939679  51.27597863
 287.01997513  24.18263993 109.21547615 208.47043643] | 5",-0.2588525712490082
37,"[146.47743656 297.38253324 301.86675733 283.60116493 318.46279196
  99.83994868 166.42011362 249.4555193   99.73119841 189.72964728
 322.78691642  68.03062391 319.97321999 341.75620956 182.3875286
 128.70823863 197.77252606 145.87963109 174.18140784 107.58316339
  54.94678183 159.64858576 249.46408436 146.18596507] | 5",-0.32421189546585083
38,"[278.32431787  11.92280554 267.54915122 209.33459197 289.83936794
   5.05862934 256.78888851 168.92410195 157.21131107  17.32836751
 292.12570546  68.14132761 158.21381892 300.36534515 188.55209853
 103.49553423  81.20332674   3.68622577 311.23653378 124.19024243
  79.52636503  32.79119179 205.33744232 357.52574348] | 5",-0.33286991715431213
39,"[320.59071007 125.7825271  164.43835153 146.1847493  217.81884805
  84.66569989  59.70622157 146.50523907 354.31851204 266.99859381
 187.15584394 246.06801868  72.54960001  56.85946703 197.89399779
  89.89879959  20.81661342 177.74438968 291.86904061  72.48006868
 224.89401561   7.95102321  69.41873691 306.96310981] | 5",-0.18037143349647522
40,"[227.55360248 280.15815855 114.12889567 354.93242311  42.03728717
   0.53502238  17.7654723  336.26210101 319.03676008 310.20646612
 103.39387051 221.43312461 249.12274884 169.3643213  123.3302943
  19.29628161 275.14295919 267.80254122 151.82010615 229.12279063
  31.88707965   7.9144134  244.89624509 167.57099048] | 5",-0.5828821063041687
41,"[324.18722814 276.25188821 349.2308544  357.00901918 247.80769154
 355.75923117 284.4826828  312.16572637 348.73118508 136.77642326
 191.08396769 234.78014753 214.63193278   8.4742157  135.20830745
  48.09115704  78.48126413 308.2102682  222.51262235 276.41105211
 120.65723146 329.69238794 285.14776564  56.73973381] | 5",-0.1991463303565979
42,"[ 11.86588274 226.61023042 226.84882258 259.50112931 305.79501769
 329.54426845 270.95162726  52.006522    72.55872514 349.17776334
 165.40477868 264.64256104 340.21361133  29.28272169 334.8716111
 238.70704185 134.70937579 343.18682    278.43552018 158.04829975
  54.4351187  271.92692363 282.50528839 129.96423847] | 5",-0.3269630968570709
43,"[ 92.57809156 225.82515481 242.55905681 137.99490169 349.93922698
 284.62182741  66.94538881 339.13252899 207.73375955 207.84154677
 305.30573709 275.82535656 344.27514234 287.52543645 117.71768197
 235.8644947  263.06014964 264.15535681 282.26175117 107.07142513
 127.48438803 194.67585171  77.68844309 108.22179291] | 5",-0.5288764834403992
44,"[350.20280398 101.86721713 202.6671662   74.5519246  148.11193179
 312.7198323  156.75137979 172.98574224 204.48717939  16.12430078
 307.70081805 162.10485838 347.03906035 350.65173865 146.50802215
 222.84005479 178.77667715  20.62693907 284.31720098 280.46513821
 135.57459684  23.53049346  67.06614655 299.80615756] | 5",-0.17294234037399292
45,"[117.96340485 240.32168491 235.55646683  70.81279218 127.81528337
 136.50301443 144.55542133 256.82739028 301.66560826 259.19103189
  57.90253254 218.15848239 184.35740979 142.7987923  162.99464079
 122.14237413 153.3156717   90.27552551 339.81759696 200.09508089
 347.51480352  91.7476635  100.36710268 217.71590344] | 5",-0.24314603209495544
46,"[ 98.7891514  171.27897359 112.67868259 299.47258478 147.67433159
  57.38543258  72.1138476   28.10032715 108.26019223 125.52159657
 357.42223197 319.3220161  345.50691232 281.7083829  291.62607029
 233.14829239 174.94679565 222.22894729 143.57777537  27.51018515
  29.20451602  65.21231027  13.71902234  82.236065  ] | 5",-0.2787850499153137
47,"[143.14534244 176.21810194  33.40883214 266.64078069 197.7030257
  80.5304165  186.24669476 207.15597655  40.15753715 281.0895541
 117.14726555  41.69184352 276.25933995  77.82216454 291.83625571
 217.05459086 207.92273722 205.32944736 336.49326193 355.0527164
 297.98640392 118.25148857 184.66461804 269.58486179] | 5",-0.7385123372077942
48,"[169.37842245 187.19153851 197.53709308 237.54211211 315.42024321
 234.90720271 221.81162637 343.25946589  91.28138014  36.19727053
 181.38251726 241.84977581 298.15256876 104.44047724 295.3808097
  14.55559074 162.9309561  346.9303374  334.08887142 137.61486996
  95.95781942  26.56337066 170.18819238 327.68483141] | 5",-0.4895784556865692
49,"[298.98775747  20.35437354 135.85821361 181.77502091 327.68535051
 183.96043556 297.09834273 339.23654594  46.1668332  120.97191194
 166.42500768 212.67672647 196.93781228 317.03537121 253.01335118
 118.97182764 175.11317222 193.829854   356.51377582 349.82227365
 106.35399572 357.65298991 163.1966195   68.36227057] | 5",-0.540840744972229
50,"[344.1777575  215.94771772 151.03682006 147.95046248 170.18318266
 283.26932701  25.87544767  47.12964399 155.60918456 172.91517273
  21.33883602 291.90753556 114.52329812  42.14521782 303.3587985
  22.60061785  69.47067367 338.70640715 304.24143652 196.60853569
  12.94767542 249.85118533  64.87653817 304.43425276] | 5",-0.5040996670722961
51,"[240.79960008 231.88768536  97.54400791 210.71742842 211.96339517
  52.93366554 201.01445167 280.86778469 122.39805544 184.61244223
 190.51820946 113.1067442  345.5352576  205.42837946  40.73670987
  60.09151254 202.45303613 103.66979968 302.63423837 250.78952355
  22.2608296   68.30611276 240.25111175 142.45246073] | 5",-0.6382157206535339
52,"[  1.2491733   89.36146861 235.87826436 219.42303728 176.04569431
 159.41734287 266.59231367  41.40352758 356.50381741 351.46088384
 250.20826079 214.53464357  92.30905041  88.31257012  23.55605203
 102.82926294 232.70331923  13.33491983 172.02738474 120.16197445
 110.89159091 187.28929582   9.83812252 340.68214182] | 5",-0.6458509564399719
53,"[304.36540446   3.38106658 164.63742058  28.89085325 203.66717056
 211.13861887 352.87586681  23.79152963 288.33714979   7.77756373
 115.54494415 235.3583367  266.31355999 168.74814626 242.16013278
  54.44712618  10.44229373 240.39181729 141.70492384 276.69832303
 304.82959777 156.4252929  317.03492725  35.34920692] | 5",-0.21697375178337097
54,"[  5.50677172 168.47599054 157.286771   152.86218812 312.50851991
  43.61504721  56.54393961  16.25721626 313.54367606  13.74376129
 156.22331055  65.26005329  76.76276121 294.76424852 321.77563861
 242.55902266 153.85457362 347.9059343  345.34114363 156.46220324
 157.17979658  36.85784544 114.9140669   97.14017981] | 5",-0.301444947719574
55,"[ 99.10282101 203.60517976 290.80239729 262.44224974 321.41316047
 318.6773965   85.44972729 251.48550617  90.99952556  62.52072396
 279.52814554  56.90641775  79.53240292   9.27446799 279.40124062
 289.85708545   1.42809693  61.02666106 307.76652447   2.22770718
  56.38170896  24.53823323 315.76397931 227.18522306] | 5",-0.3243902921676636
56,"[357.45142419 115.14677144  43.69113552 138.03503588 274.79382724
 202.91888235 310.3068699  354.33751363  86.31549111   5.21693947
 303.4852253   34.73674385  69.40103306 226.59726307 139.39246768
 140.27335717 170.81834563 195.08588162 316.56585718 283.31126438
  28.25908807 132.35227751 133.18520542 333.3443125 ] | 5",-0.1298346072435379
57,"[301.19024759 313.92835914  39.71167606  94.43442769  27.9093414
 337.72001855  27.72920199 199.98861873 117.49563252 203.84374825
 160.28051121  67.62190539  42.38995716  72.49633819 231.61211455
  51.63162658 312.06738531 310.27388692 240.33698453 216.94114142
 290.29103469 190.14588583 167.8321291  276.1032428 ] | 5",-0.2690526843070984
58,"[173.12816535  42.42020124  67.7688091  107.05336611 247.12781815
 115.32930142 251.14066357 298.74309326   8.05213733  51.85543822
 276.20749881 297.75126783 117.33140745 325.97737974  93.18593741
  41.69184352  17.2739992  245.11210274 234.17786145  96.54170497
  65.5420718  251.64298301 124.59054616  44.15445457] | 5",-0.12726573646068573
59,"[296.04294873 347.70535897  72.84006063 133.05734792 338.30509255
  92.96808534 267.49939011  78.61154316 172.52184945  52.8520038
 305.20911723 308.10944095 233.7368498  167.59457512  81.50829469
 156.72470107 233.4836647  102.92168906 182.29905033 344.59625686
 321.35257669 183.62164451 182.75779315 326.27163795] | 5",-0.36236822605133057
60,"[290.71945831 113.96483453 241.48833586  86.86887303 110.29131291
 249.16027755   1.69894125 307.57288861 328.51405736 205.08396034
 301.38106258  58.77952883  32.89113112  26.72857928  78.65906761
  77.55774059   9.3818249  119.63188346 115.09238948 143.60061553
 141.00564908 293.72707063  70.87646321 114.91793279] | 5",-0.28675326704978943
61,"[359.96804838 310.14547253 242.03798168 275.12546024 177.09240714
 198.42851473 331.65180528 327.43148604  65.20097216 263.65818734
 156.3624588  100.6811821   23.24628929 122.10958923 140.60506895
 285.63063269 242.41109442 118.63969285 301.25962182  15.88939692
  68.20245781 346.3365754  246.38555418 186.49390298] | 5",-0.1192459762096405
62,"[189.16348606  72.04177908 146.22316228  85.47537784 176.11914616
 307.19400436 286.44065215  71.12177628  73.61065623 300.66206223
 262.88704532  45.06142173 209.87726416 237.87381341  67.22787177
  60.49401559  19.65858217  50.70785715 279.47596289  56.48315093
  53.82299715 241.001801   346.17521218 174.16740595] | 5",-0.24040670692920685
63,"[240.50271224 193.8053746  291.4474267  144.25414169  59.64472255
  62.92153312 244.38769652 359.63603288  26.76349521  71.27773682
 321.27028658 238.09723573 327.50963706 315.52828314 160.27358905
 144.59270415 129.62244214 134.0401402  300.42789602  42.50684902
 291.966685    72.8236955  351.90313859 257.13160008] | 5",-0.6254744529724121
64,"[ 22.05614249 166.10185777  32.31829681  52.18887439 133.52630507
 243.5306034  247.03436751 283.33976676 127.99863661 309.10741355
  13.31139665  35.76455072 264.21512097 221.73874461 272.79396151
 315.69588233 261.07335689 267.48574339 162.99772439  78.9735022
 332.67901109 226.42200406 241.31355132 208.04930063] | 5",-0.18539418280124664
65,"[131.11784376 314.2598692   47.28172498 142.99278333 171.23648981
 191.43831791 294.06554749 153.88579123 166.50443913 124.52647899
 336.83955935 290.11430354 168.80145907 115.84942397 171.16886775
 249.58504701  86.80662269 299.06669396 263.65861081  79.89426634
  96.98178772 268.59696736 200.54105126  14.43527696] | 5",-0.2082364559173584
66,"[330.34164523 355.68069765 142.51072224 337.30863626 238.97504481
  19.24571089 324.44682997 284.70547674 262.34732378 150.81578148
   1.30604145  33.88924032 268.21497537 162.84593027 198.0932344
  67.08185599  73.78075526 275.68501666 167.29633127 303.91786314
  53.8080527  230.89682618  20.26064968 340.24266696] | 5",-0.3278194069862366
67,"[236.87098455  93.86222176   1.73313318 195.45633059  92.46581691
 331.01213075 345.38077238 183.57553072 348.51873887 152.69432939
 309.19385642   3.30169978 288.22174692  72.06806165 333.99073526
  38.19777829 257.50014343 158.86247196 240.11740761 152.78555339
  96.3655544   49.47166122 135.66310243 127.35233315] | 5",-0.23275165259838104
68,"[341.24565292 178.37416408 250.1360452  350.07288012   2.96743033
 326.08462737 318.85616987 204.11615987 225.84678921 203.07754446
 261.15946509 106.81070315 305.40733615  72.95866003 345.02024768
  51.12163001  95.5202775   13.62040807 294.99715797 187.96007503
 103.92475698   3.89957356 280.59521233 263.4117268 ] | 5",-0.28489401936531067
69,"[  4.72395691 264.39893502  59.47501967  70.43662634 327.19154149
 106.43623119 290.79982914  38.83508958 225.42692746 325.01097628
 272.67837422  47.31276819 268.33724941  53.54313698 252.92330197
 333.43560481 179.22558814 199.38276046  73.53796936 104.78832511
 250.70446037 102.33377369 166.27610955 125.62186374] | 5",-0.2335207164287567
70,"[164.39633221  36.21605355  39.43688389 221.47914642 114.49422883
  71.01966495 268.0487832  244.12436541  13.09478404 124.8792446
 178.68224659 290.06447731  22.4572112  212.96535296 109.98058028
 154.56395707 125.0952425  101.4524334  189.24871317 265.93790641
  34.35100209  29.3693763    4.09191169 200.26171018] | 5",-0.14322996139526367
71,"[ 74.87570289 209.7553726  349.75957934 227.6753711  177.9085601
 246.01889232  34.2321568  226.04776434  22.11507336 158.80270417
 210.94433778 193.18380007 236.02158905 267.66085578   2.52859067
 258.22705314 164.06865707 253.89963653 306.52083457  99.99082756
  22.91449236  27.31850955 335.28996019 169.58305492] | 5",-0.19239117205142975
72,"[199.05681017  59.16376795 286.97354351 165.80666701 300.79888458
 358.04730356  29.88450917 150.04343735 150.85765418  88.08706459
 295.96223638 220.77919547 304.16941901 223.13907    139.67933926
 315.59806036 287.85208342 263.6510293  146.04156121 243.17664934
 304.29575019 237.45114765 287.54252559 109.27129246] | 5",-0.1635430008172989
73,"[247.48330218 332.75725774 170.31737858 279.66858789  55.52083191
 315.21189512  51.00516163 161.71430453 109.15885388 179.78197171
  74.69496242 324.53074568 181.01517967 120.20204033  23.57029981
 154.8171795  100.78707736  92.23456036 162.0433967  180.86928318
  69.60143081 234.65889118 144.80603463  99.50641689] | 5",-0.3847268521785736
74,"[157.88845967 177.38397425  67.5543275    7.639389   322.69431272
  56.72183872 328.49868943 223.28821401  39.52724729  66.399001
 335.56517583 321.80248126 309.16951363 167.13971503  14.27174857
  85.1791662  356.33679196 160.27577106 250.31962019  28.10177515
  77.28348118  33.13304276 259.50611535 168.14954848] | 5",-0.21889247000217438
75,"[153.28138415 265.46467675 125.69837552 343.71982064  32.34865017
 317.95882645  73.61796453 354.14132328 218.53817625   8.6044196
  66.70982925 184.35609476 240.13211984  96.44266723 300.85399737
 253.20747882  71.59831858  21.37504969 285.23327961 329.66833884
 285.42222313 196.62271835 271.05373176  46.56204161] | 5",-0.12148579955101013
76,"[309.43768052 180.86657843 128.45456176 217.37644304 322.39729511
 122.75527433 274.25560833 209.44609799 356.22051482 161.22251724
 181.88587852 239.95789537  36.90498741 112.51885616 203.77967743
 200.98450448 168.83362926 152.00449758 180.56940054  93.38577509
 269.80788112 247.40558829 267.91640048 299.32614553] | 5",-0.2044307291507721
77,"[ 17.24696531 313.84529721 304.81248132 212.09910739  99.76392868
  37.58833417 254.19088945 276.32753255 134.35318507 181.17311732
 212.66710273   5.37474416 130.9771282  146.10121608 282.64926878
 293.76385803 295.30601913 184.2434959  304.79289234 111.62981142
 337.80646142 154.52062635 160.0981315  291.65537181] | 5",-0.38481405377388
78,"[264.82926426 351.68322016 171.04782633 309.65269487 106.80881801
   5.9567719  278.51988667  97.32611122 325.34241804 323.03324036
  45.74508268 196.55534901 347.71395134 220.95151067 214.19297018
 274.4912362  132.55681435 230.72883449 312.66909766 134.55100101
 272.41863578 359.00286068  21.27067074 135.94178781] | 5",-0.16840718686580658
79,"[328.82907252 160.55823035 140.71930022 153.44790416 175.60569352
  20.78330942 312.35880216 152.58642606  57.06158599 257.34470881
 344.13987728 170.06953515  81.31646199 191.48785044 143.3686113
 332.55730395 355.73192407 146.26589559 240.47674386  84.65119257
 251.49810103 226.9037883  298.61519114 138.79798167] | 5",-0.521621823310852
80,"[ 82.3870395  225.51534745 237.55051324 195.33908356 355.19798086
 320.06507921 329.28984391 288.78261473 114.74678191 324.04347998
   3.2048477  112.88218489  66.51805119 227.18463566 248.29541167
 288.3997758   28.1402018   28.13917727 329.33747765 258.84820056
  98.73804792  13.0041201  221.11101972 118.02524539] | 5",-0.26804178953170776
81,"[ 84.64467657 236.76497318 205.49767856  31.05723899  26.96748564
 152.83096413 274.79136837 199.59478319 186.97193426   2.51838637
 237.78506194 167.72096413  25.27086665  10.60329495 276.45190347
 117.59727939 261.68200871 184.85918281 277.96858112  27.85374366
  38.06422077  38.4538011  120.76958807  86.20047072] | 5",-0.5654788613319397
82,"[ 13.31826782 233.60849688 336.68351002 141.70081207 113.39433615
 157.88994865  79.75993018 134.4922887   14.07986124 270.25672382
 191.0222501  161.89806758 322.90208707 317.33025097  42.69015763
 193.82321506 217.84473447 110.39435314  34.50727682 137.17335652
 205.65931499 321.54736003 136.57005593 201.03783824] | 5",-0.1329188197851181
